Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
GDPCAUS,Australia Real GDP in 2007-2008 Dollars,National Account Aggregates,Australia Dollar,Australia,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1820 To Mar 1960<BR>Quarterly From Jun 1960 To Sep 2020<BR>,"Chain volume measures are referenced to 2007/08 values.There is a single measure of gross domestic product, GDP. For periods in which the components of GDP do not balance, statistical discrepancies have been introduced and GDP is calculated as the average of estimates from the income, expenditure and production approaches. For years in which balanced supply-use tables are available, the annual statistical discrepancies are zero. Non-farm GDP is GDP less gross farm output. Primary production is the sum of agriculture, forestry & fishing and mining. Production and distribution is the sum of: manufacturing; electricity, gas, water & waste services; construction; wholesale trade; retail trade; and transport, postal & warehousing. Other (mainly services) production is the sum of: accommodation & food services; information media & telecommunications; financial & insurance services; rental, hiring & real estate services; professional, scientific & technical services; administrative & support services; public administration & safety; education & training; health care & social assistance; arts & recreation services; other services; and ownership of dwellings. Real gross domestic income' (real GDI) is calculated by adjusting gross domestic product for the effect of the terms of trade. The terms of trade is the implicit price deflator of exports of goods and services divided by the implicit price deflator of imports of goods and services. Real gross national income is the income which accrues to persons, enterprises and other organisations regarded as residents of a country. Real gross national income equals real GDI adjusted for net primary income flows from abroad.",,Split adjusted.
GDPCCHL,Chile Real GDP in 2008 Pesos,National Account Aggregates,Chile Peso,Chile,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1810 To Dec 1990<BR>Quarterly From Mar 1991 To Sep 2020<BR>,"Source: Central Bank of Chile. Annual data are from DÃ­az, LÃ¼ders, and Wagner (2010: chapter 2)<br />Notes: Data are disseminated in Chilean pesos for Gross Domestic Product (GDP) in current prices and constant 1986 prices. (The scale of data presentation, millions or billions of Chilean pesos, is specified in the relevant publications). The data cover the entire economy of Chile. The data for GDP in constant 1986 prices are broken down by productive sector (classified according to CIIU, Rev. 2) and by major expenditure category showing: gross fixed capital formation, rest of domestic demand, and exports and imports of goods and services. The data for GDP in current prices are broken down only by major expenditure category showing the same breakdown as GDP (by expenditure side) at constant prices. The basic data are obtained from surveys, administrative registers, and other sources. In general, the data are compiled following the guidelines of the ""System of National Accounts 1993"" (SNA '93). The constant 1986 data cover the period since 1986. (The previous series in constant 1977 prices was compiled for the period from 1980 through 1993.). The current price data cover the period since 1990. On February 25, 1998, revised figures of national accounts covering the 1989-96 period were released. These data include an important methodological modification, in which direct investment income is registered on an accrual basis instead of on a cash basis.  Data on global GDP, seasonally adjusted, are also published.",,Split adjusted.
GDPCCOL,Colombia Real GDP in 2015 Pesos,National Account Aggregates,Colombia Peso,Colombia,,,,,,,National Currency,Billions,Quarterly,none,Annual From Dec 1900 To Dec 1993<BR>Quarterly From Mar 1994 To Sep 2020<BR>,"Colombia changed their GDP methodology in 1975, 1994, 2000 and 2005.  This creates a larger than normal change in GDP in 1994, changing GDP from 57982 billion to 67532 billion.Notes: The data are disseminated in millions of Colombian pesos on GDP in current and constant (1994) prices. The annual data are disseminated as a level, and the quarterly data from Q1 1994 are published as a level, as a percentage change, and as indices. The data are compiled by production method and cover the entire economy, including estimations for sectors with tie to the illegal economy. The data are broken down by sector of economic activity, by institutional sector, and by final supply and demand. The breakdown of the principal sectors of economic activity is disseminated in both current and constant 1994 prices at the one-digit level of the ISIC. The breakdown includes the following: agriculture; mining; manufacturing industry; electricity, gas and water; construction and public works; trade, restaurants and hotels; transport and communications; financial establishments, real estate insurance and business services; social, Communal, and Personal services. The breakdown by institutional sector is published in current prices only and shows: households and private nonprofit institutions; general government; public and private financial institutions; and public and private nonfinancial companies and quasi-companies. Data on implicit price indices and data on GDP at factor cost are also published. The data are prepared according to the recommendations of the 1993 edition of the United Nations System of National Accounts",,Split adjusted.
GDPCEGY,Egypt Real GDP in 2010 Pounds,National Account Aggregates,Egypt Pound,Egypt,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1950 To Dec 2003<BR>Quarterly From Mar 2004 To Sep 2020<BR>,Source: Ministry of Economic Development,,Split adjusted.
GDPCHKG,Hong Kong Real GDP in 2009 Dollars,National Account Aggregates,Hong Kong Dollar,Hong Kong,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1950 To Dec 1972<BR>Quarterly From Mar 1973 To Sep 2020<BR>,"Source: Hong Kong Monetary Authority<br /><br />Notes: Data are disseminated in millions of Hong Kong dollars on GDP in current and constant 2000 prices, together with implicit price deflators. The data cover the territory administered by the Government of the Hong Kong Special Administrative Region and all economic sectors of the economy. Data on transactions with the mainland of China are treated as external transactions. The quarterly constant price GDP figures are compiled using both the expenditure and production approaches, whereas the quarterly current price figures are compiled by expenditure approach. Current price GDP by production approach is compiled annually. The GDP compiled by expenditure approach is adopted as the single measure of GDP. The following breakdowns of GDP are compiled and disseminated:  (a) by expenditure component, which includes private consumption expenditure; government consumption expenditure; gross domestic fixed capital formation; changes in inventories; exports of goods; exports of services; imports of goods; and imports of services.  (b) by economic activity, in which economic activities are classified according to the Hong Kong Standard Industrial Classification version 1.1 (HSIC V1.1), with two additional items, viz. ownership of premises and Financial Intermediation Services Indirectly Measured (FISIM). The concepts and definitions follow the 1993 ""System of National Accounts"" (SNA). Seasonally adjusted data are also published.",,Split adjusted.
GDPCIND,India Real GDP in 2010 Rupees,National Account Aggregates,India Rupee,India,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1884 To Dec 1995<BR>Quarterly From Mar 1996 To Sep 2020<BR>,"Source: Ministry of Finance, Department of Economic Affairs.Definition: Data are in the process to be compiled according to SNA93. India presently uses a mix of the SNA68 and the SNA93. For the estimates of GDP by economic activity, India follows its National Industrial Classification 1987 (NIC-1987) which is broadly based on ISIC Rev.2. Coverage: The data cover the entire economy: all activities within SNA production boundary. However, production of goods (other than those in the agriculture, forestry and fishing) within the households for their own final consumption are not included.  Collection: The data is mainly collected from respective administrative ministries or departments of Government of India. Calculation: Data are released one quarter after the end of the reference quarter. Annual data are the sum of quarterly figures. The data do not become final for approximately three years. Constant prices estimates are fixed base using 1993-1994 prices.",,Split adjusted.
GDPCIDN,Indonesia Real GDP in 2010 Rupiah,National Account Aggregates,Indonesia Rupiah,Indonesia,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1870 To Dec 1992<BR>Quarterly From Mar 1993 To Sep 2020<BR>,"Notes: Annual data are from van der Eng (2008: 31-33; 2009: 29-30). Data are disseminated on quarterly GDP at current and constant 1993 market prices, in billions of Indonesian Rupiah, compiled by both the production approach and the expenditure approach. The GDP data cover the entire economy. The data compiled using the production approach are disseminated with a breakdown of total GDP by production sector as follows: agriculture; mining and quarrying; manufacturing industry; electricity, gas and clean water; construction; trade, hotels and restaurants; transportation and communication; finance, leasing and business services; and other services. The data compiled using the expenditure approach are disseminated with a breakdown of total GDP by expenditure category as follows: consumption expenditure by household; consumption expenditure by government; gross fixed capital formation; change in stock; exports of goods and services; and imports of goods and services. Data on GNP are also available after GDP is added to net factor income from abroad and data on national income as well after GNP is deducted by net indirect taxes and depreciation. The data are compiled in accordance with the ""System of National Accounts 1968"". The data are not seasonally adjusted.",,Split adjusted.
GDPCISR,Israel Real GDP in 2010 Sheqalim,National Account Aggregates,Israel New Sheqalim,Israel,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1950 To Dec 1979<BR>Quarterly From Mar 1980 To Sep 2020<BR>,"Notes: Data are disseminated in millions of NIS (new Israeli sheqels) on GDP in current and constant 1995 prices. The data are compiled using the expenditure method, and cover the entire economy. A breakdown of GDP in both current and constant prices is disseminated as follows: private consumption expenditure; general government consumption expenditure; gross fixed capital formation; increase in stocks; exports and imports of goods and services. Current and constant price data on GDP for the whole economy and GDP for the business sector are also disseminated. The data are defined and classified according to the System of National Accounts (SNA 1993), except that the definition of the product at market prices differs from the SNA definition in the following ways: (1) the value of the product does not cover taxes on imports; and (2) the value of the product includes other revenue components received by the exporters. Data on GDP including net taxes on imports are also published to enable international comparisons.  The data are disseminated in both original and seasonally adjusted formats.",,Split adjusted.
GDPCKOR,Korea (Republic of) Real GDP in 2005 Won,National Account Aggregates,South Korean Won,"Korea, Republic Of",,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1911 To Dec 1959<BR>Quarterly From Mar 1960 To Dec 2020<BR>,"Notes: Data are disseminated in billions of Korean won on GDP estimates at current and 2000 constant prices, together with deflators. As the basic method of compilation, the production approach, the expenditure approach and the income approach are used. The data are compiled primarily by the production approach considering accuracy and availability of the source data.  The following breakdowns of the current and constant price GDP data are disseminated:  (1) A breakdown by kind of economic activity into: agriculture forestry and fishing; mining and quarrying; manufacturing; electricity, gas and water supply; construction; wholesale and retail trade, restaurants and hotels; transport, storage and communication; financial intermediation, real estate, rental and business activities; public administration and defense, compulsory social security; education; health and social work; other service activities; taxes less subsidies on products. (2) A breakdown by expenditure category into: final consumption expenditure; gross capital formation; exports and imports of goods and services; and statistical discrepancy. Data on savings at current prices are also disseminated. The national accounts data are compiled following the analytical framework, concepts, definitions, accounting conventions, and classifications of the System of National Accounts 1993.  The data are published in both original and seasonally-adjusted format.",,Split adjusted.
GDPCMYS,Malaysia Real GDP in 2005 Ringgit,National Account Aggregates,Malaysia Dollar,Malaysia,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1911 To Dec 1987<BR>Quarterly From Mar 1988 To Sep 2020<BR>,"Source: Bank Negara MalaysiaNotes: The data from 1947 to 1953 include both the federation of Malaya and Singapore.  No data are available for 1954.  Data from 1955 on are for Malaysia only.Data are disseminated in millions of Ringgit on GDP at current prices and constant 1987 prices, compiled by both the expenditure method and the production method. The data cover the entire country, and all activities, except illegal activities. Data are disseminated showing breakdowns of GDP as follows: (1) A breakdown by expenditure categories for both current and constant price GDP: government final consumption; private final consumption expenditure; changes in stocks; gross fixed capital formation; exports of goods and services; imports of goods and services; and GDP in purchasers' values. (2) A breakdown by production activity for both current and constant price GDP: agriculture, forestry and fishing; mining and quarrying; manufacturing; electricity, gas and water; construction; wholesale and retail trade, and restaurants and hotels; transport, storage and communication; finance, insurance, real estate and business services; other services; government services; less imputed bank service charges; plus: import duties; and GDP in purchasers' values. The data are compiled in accordance with the methodology set out in the SNA 1968. The data are not seasonally adjusted.",,Split adjusted.
GDPCMAR,Morocco Real GDP in 1998 Dirham,National Account Aggregates,Morocco Dirham,Morocco,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1950 To Dec 1989<BR>Quarterly From Mar 1990 To Dec 2020<BR>,Source: World Bank,,Split adjusted.
GDPCPER,Peru Real GDP in 2010 Soles,National Account Aggregates,Peru New Sol,Peru,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1896 To Dec 1978<BR>Quarterly From Mar 1979 To Sep 2020<BR>,"Notes: Data are disseminated in millions of nuevos soles on Gross Domestic Product (GDP) compiled by the expenditure method at current prices and at constant 1994 prices. GDP data compiled by the production method are available at constant 1994 prices only. The data cover the entire economy.  The economic activities considered for the estimates of quarterly national accounts are agriculture and livestock; fishing; mining and fuel (which is divided in metallic mining and fuel); manufacturing (which comprises primary and non-primary industries); electricity and water; construction; trade and other services. GDP by expenditure categories considers all the components of global demand and supply: private consumption, public consumption, private investment, public investment, changes in inventories, exports and imports of goods and non-financial services. Although the National Institute of Statistics and Informatics (INEI) has the responsability of preparing the national accounts, the Quarterly GDP data are prepared by the Central Reserve Bank of Peru (BCRP) using the expenditure method.  These estimates are consistent with the annual estimates published by the INEI and are derived from the monthly GDP results, calculated by the INEI using the production method. The classification of the data follows the 1993 edition of the UN System of National Accounts (SNA).  The data are not seasonally adjusted.",,Split adjusted.
GDPCPHL,Philippines Real GDP in 2015 Pesos,National Account Aggregates,Philippines Peso,Philippines,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1902 To Dec 1980<BR>Quarterly From Mar 1981 To Dec 2020<BR>,"Notes: GDP and GNP estimates are disseminated at current levels and constant 1985 prices; in million of pesos, together with growth rates, implicit price deflators and percent distribution by industry and expenditure items. The estimates are presented in both the production and expenditure approach and cover the entire economy of the Philippines. GDP based on production is broken down by economic activity while factor incomes are estimated by institutional sector. GDP by expenditure share is disaggregated as follows: personal consumption; government consumption; fixed capital formation which includes construction, durable equipment and breeding stocks and orchard development; changes in stocks; export of goods (top 22 commodities) and services; and imports of goods (top 15 commodities) and services. GDP, GNP and Gross Value Added of Agriculture, Fishery and Forestry, Industry, Services and Personal Consumption Expenditure are seasonally adjusted on a quarterly basis.",,Split adjusted.
GDPCPRT,Portugal Real GDP in 2010 Euros,National Account Aggregates,Portugal Escudo (Euro from 01/01/1999),Portugal,,,,,,,National Currency,Millions,Quarterly,CON,Annual From Dec 1850 To Dec 1976<BR>Quarterly From Mar 1977 To Dec 2020<BR>,"Notes: Data are disseminated in millions of Euro on GDP in current prices and in constant 1995 prices, compiled by the expenditure and production methods. The data cover the entire economy of Portugal. The expenditure-based data are broken down into: private final consumption, collective consumption, gross fixed capital formation, imports of goods and services, and exports of goods and services. Private consumption (in the economic territory) is divided into: agriculture and food goods, durable goods, and current private consumption. Gross Capital Formation is divided into Gross Fixed Capital Formation, Acquisitions Less Disposable of Valuables and Changes in Stocks. Gross fixed capital formation is divided into: agriculture products, machinery and other equipment, transport material, construction, and other products. Data on gross value added in constant 1995 prices is disseminated for the following activities: agriculture, hunting, forestry and fishing; electricity, gas and water; industry; trade, restaurants and hotels; transports and communications; banking, insurance and renting activities; other services. The estimates for all activities, except agriculture, and all expenditure categories, except collective consumption, are based on primary quarterly data collected during the period, and are compiled using econometric techniques. The data for agriculture and collective consumption are based on primary annual data. The data are estimated according to the ESA (European System of Accounts) 95. The basic statistics are seasonally adjusted.",,Split adjusted.
GDPCSGP,Singapore Real GDP in 2010 Dollars,National Account Aggregates,Singapore Dollar,Singapore,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1950 To Dec 1987<BR>Quarterly From Mar 1988 To Dec 2020<BR>,Source: World Bank,,Split adjusted.
GDPCTHA,Thailand Real GDP in 1988 Baht,National Account Aggregates,Thailand Baht,Thailand,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1948 To Dec 1992<BR>Quarterly From Mar 1993 To Sep 2020<BR>,"Notes: Data on gross domestic product (GDP) and its components in production and expenditure are disseminated in million of Baht at current and constant 1988 prices. The data cover nationwide including formal and informal sectors, except illegal activities. Data on quarterly estimates showing the following breakdowns are disseminated:  (1) A breakdown of GDP at current prices and constant 1988 prices by production activity at the 1-digit level of ISIC, Rev. 3.  (2) A breakdown of GDP at current prices and constant 1988 prices by expenditure categories into: private consumption expenditure (PCE); gross fixed capital formation (GFCF); government consumption expenditure (GCE); change in inventories; exports; and imports. PCE, and GFCF are further broken down to the 1-digit level of the Central Product Classification (CPC). The constant prices data, except change in inventories and imports and exports are presented in both non-adjusted (original) and a seasonally adjusted formats. The current price data are published in the original format only.",,Split adjusted.
GDPCTUR,Turkey Real GDP in 2010 Lira,National Account Aggregates,Turkey New Lira,Turkey,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1923 To Dec 1987<BR>Quarterly From Mar 1988 To Sep 2020<BR>,"Notes: Pre-1950 data are from Gormez and Yigit (2015: series TR6B_A) and are not comparable to data from 1950 ff. Data are disseminated in millions of Turkish Liras (New Turkish Liras after 1/1/2005) on GDP in current and constant 1987 prices. The current and constant price data are compiled by both the expenditure method and the production method. The current price data are also compiled by the income method. The data cover the entire Turkish economy. Data showing a breakdown by major expenditure categories are disseminated in both current and constant prices as follows: private final consumption expenditure of consumer goods and services; government final consumption expenditure; gross fixed capital formation by public and private sector; change in inventories; and export and import of goods and services. The breakdown by productive sector using the ISIC Rev. 2 classification system shows estimates of valued added - in producers' prices - in both current and constant prices for: Agriculture, Livestock, Forestry and Fishing; Mining and Quarrying; Manufacturing; Electricity, Gas and Water Supply; Construction; Trade (including wholesale and retail), Hotel and Restaurant Services; Transport and Communications; Business and Personal Services; Ownership of Dwelling; and Government and Other Services. Nominal and Real Gross National Product (GNP) data in producers' prices are also disseminated. Income-based current price GDP data are disseminated showing a breakdown by taxes on production and imports; consumption of fixed capital; subsidies; compensation of employees (by kind of economic activity) and operating surplus. The data are compiled in accordance with the SNA 1968 methodology. The adoption of SNA 1993 and ESA95 is ongoing. The data are not seasonally adjusted. There are plans to seasonally adjust the data in the near future.",,Split adjusted.
GDPCNZL,New Zealand Real GDP in 1995/1996 Dollars,National Account Aggregates,New Zealand Dollar,New Zealand,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1860 To Dec 1982<BR>Quarterly From Mar 1983 To Sep 2020<BR>,Source: Reserve Bank of New Zealand.<br />Expenditure Based GDP is used for the calculations.,,Split adjusted.
GDPCTWN,Taiwan Real GDP,National Account Aggregates,Taiwan New Dollar,Taiwan,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1901 To Dec 1961<BR>Quarterly From Mar 1962 To Dec 2020<BR>,Source: Taiwan National Statistics,,Split adjusted.
GDPCGRC,Greece Real GDP in 2010 Euros,National Account Aggregates,Greece Drachma (Euro from 01/01/2001),Greece,,,,,,,National Currency,Millions,Quarterly,CON,Annual From Dec 1833 To Dec 1994<BR>Quarterly From Mar 1995 To Sep 2020<BR>,"Data from 1830 to 1939 are from G. Kostelenos, ""Historical Estimates of National Accounts Magnitudes in Greece, 1830-1939."",  Annual Data are from Russell, European Historical Statistics, and quarterly data are from Eurostat.",,Split adjusted.
GDPCHUN,Hungary Real GDP in 2010 Forint,National Account Aggregates,Hungary Forint,Hungary,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1870 To Dec 1994<BR>Quarterly From Mar 1995 To Sep 2020<BR>,"Notes: Pre-World War I data are from Jobst and Scheiber (2014: series AH6D_A). Data are disseminated in millions of forints (HUF) on GDP at current and constant 2000 prices compiled by the expenditure method. Production-based quarterly GDP are compiled using volume indices.The data cover the entire economy, except illegal activities such as drug dealing and prostitution. Data are disseminated showing a breakdown for the main expenditure categories as follows: household final consumption; government and NPISH's consumption; gross fixed capital formation (GFCF); changes in inventories; and exports and import of goods and services. GDP estimates, using the production approach, are broken down by industries (agriculture forestry and fishing; mining and quarrying; manufacturing and electricity; construction; and services - further broken down into 6 other service industries.) The data are compiled in accordance with the ""System of National Accounts 1993"" (SNA 1993) or ESA 1995. The data are seasonally adjusted for the first time in 2002.",,Split adjusted.
GDPCIRL,Ireland Real GDP in 2010 Euros,National Account Aggregates,Ireland Pound,Ireland,,,,,,,National Currency,Millions,Quarterly,none,Annual From Dec 1921 To Dec 1994<BR>Quarterly From Mar 1995 To Sep 2020<BR>,"Notes: GDP and GNP at current and constant prices, in millions of euro, according to the income (current prices only), output (constant prices only) and expenditure methods (current and constant prices). Value added estimates at current and constant prices are published for the five main branches of the economy. These are Agriculture, Industry, distribution/Transport/Communications, Public Administration/Defence and Other Service Industries. Expenditure on the GDP is broken down into the main categories of Final Demand, including Personal (19 product groups) and Government consumption, Investment (six product groups) and Imports and Exports. Accounts are compiled in accordance with ESA 95. The quarterly release is less detailed than the annual. The income estimate is not provided on a quarterly basis nor are the breakdowns of personal expenditure or capital formation.",,Split adjusted.
GDPCITA,Italy Real GDP in 2010 Euros,National Account Aggregates,Italy Lira (Euro from 01/01/1999),Italy,,,,,,,National Currency,Millions,Quarterly,CON,Annual From Dec 1861 To Dec 1979<BR>Quarterly From Mar 1980 To Dec 2020<BR>,"Notes: The method used is the model-based approach as given in the program TRAMO-SEATS. Working DAy adjustment is applied to the basic monthly indicators (where available) Seasonal adjustment is applied to the working day adjusted quarterly indicators. Data are disseminated in millions of euro on GDP at current and constant 1995 prices, together with implicit deflators, compiled using the expenditure approach and the production approach. The data cover the entire economy. Data are disseminated on current and constant price GDP showing a breakdown by expenditure category as follows: (1) compensation of employees (further broken down by productive sector); (2) gross fixed capital formation (further broken down by productive sector); (3) final domestic consumption (further broken down by purpose and by type of good); and (4) labor input (in full-time equivalents). The data are disseminated in both unadjusted and seasonally-adjusted formats.",,Split adjusted.
GDPCLUX,Luxembourg Real GDP in 2010 Euros,National Account Aggregates,Luxembourg Franc (Euro from 01/01/1999),Luxembourg,,,,,,,National Currency,Millions,Quarterly,CON,Annual From Dec 1950 To Dec 1994<BR>Quarterly From Mar 1995 To Sep 2020<BR>,,,Split adjusted.
GDPCNLD,Netherlands Real GDP in 2010 Euros,National Account Aggregates,Netherlands Guilder (Euro from 01/01/1999),Netherlands,,,,,,,National Currency,Millions,Quarterly,CON,Annual From Dec 1820 To Dec 1976<BR>Quarterly From Mar 1977 To Sep 2020<BR>,"Sources: In 1990 the Dutch Science Foundation granted Prof.dr J.L. van Zanden a subsidy for the research programme ""Reconstructing National Accounts of the Netherlands and the analysis of the development of the Dutch Economy in the period 1800-1940"". From then onwards this programme resulted in a great number of articles and dissertations which provide a deeper understanding the the dynamics of long-term economic growth. To reconstruct national income extensive data concerning income, prices, foreign trade, production, employment and capital formation were collected and processed.The calculations of output were the starting point of the project. Initially the research was focussed on the estimations of value added in agriculture, industry and services. Major research was undertaken to reconstruct the movement of output, inputs and prices in various sectors of the economy. The work on capital formation has been equal importance. Other categories of expenditure were estimated either directly from primary source material (e.g. government expenditure) or indirect by combining data on output and foreign trade (private consumer expenditure). The income side of the accounting system was the object of two separate projects, one on wages, salaries and income inequality and another on income from capital. See the research publication Dutch GNP and its components, 1800-1913, for a description of the National Account Project (in pfd, 763 KB).See http://nationalaccounts.niwi.knaw.nl/start.htmNotes: Data are disseminated in millions of Dutch guilders on GDP at current and constant 1995 prices. The GDP data cover the entire economy. The following breakdowns are disseminated: by expenditure category, by productive sectors, NACE (rev.1), and by cost components. The breakdown by major expenditure category includes the following components: consumption expenditure by households and by government, consumption expenditure, individual and collective, gross fixed capital formation by government and by corporations, changes in stocks, and exports and imports of goods and services. The breakdowns are disseminated both in current and in constant prices. QNA uses a make-use table as an instrument for the integration of short-term statistical data on output, expenditure and income.  The data are compiled in accordance with the methodology set out in ESA95. The data are disseminated in both unadjusted and seasonally adjusted formats. However, the seasonally adjusted data are available only at a high aggregated level, such as, the supply and disposition of goods and services, gross fixed capital formation, change in inventories, and, export of goods and services.",,Split adjusted.
GDPCNOR,Norway Real GDP in 2010 Krone,National Account Aggregates,Norway Krone,Norway,,,,,,,National Currency,Millions,Quarterly,CSA,Annual From Dec 1830 To Dec 1965<BR>Quarterly From Mar 1966 To Sep 2020<BR>,"Sources:      Grytten, O.H. (2004). """"The gross domestic product for Norway 1830-2003"""", 241-288,      Historical Monetary Statistics for Norway 1819-2003, Norges Bank Occasional Papers no. 35, Oslo, 2004 <br />Notes: Data are disseminated in millions of Norwegian kroner (NOK) on GDP in current prices and in a combination of annually-chained and constant prices. The annually-chained price basis is used when the final annual national accounts of the previous year are available to provide the base for prices. If the final annual national accounts of the previous year are not available, the quarterly GDP data are reported in constant prices using the year of the latest final national accounts as the base year. (For example, if the latest final annual accounts are available for 1996, the quarterly GDP data for the period up to and including Q4 1997 are reported on an annually-chained basis, and the quarterly GDP for the period from Q1 1998 onwards are reported using 1996 constant prices.) The GDP data cover the entire Norwegian economy and are compiled using both by expenditure and production methods.  <br />Breakdowns are disseminated on final expenditure categories and gross domestic product in current and constant prices, and the percentage changes in volume and prices. Final consumption is broken down by institutional sectors: households; non-profit institutions serving households (NPISHs); and central and local government. Gross fixed capital formation is broken down by main industries: petroleum activities; ocean transport; manufacturing and mining; other goods-producing industries; dwelling services; other market services; and general government services. Exports and imports are broken down by main categories of products. Data are also disseminated showing breakdowns on productive sectors, including breakdowns for aggregate industries, both in current and constant prices and in percentage changes in volume and prices.  Data on saving and gross national income are published annually only, but are implicitly available on a quarterly basis. The quarterly data are not seasonally adjusted, but some seasonally adjusted annual series are published in ÃƒËœkonomiske Analyser.",,Split adjusted.
GDPCPAK,Pakistan Real GDP in 2000 Rupees,National Account Aggregates,Pakistan Rupee,Pakistan,,,,,,,National Currency,Billions,Annual,CON,Annual From Dec 1948 To Jun 2019<BR>,Source: World Bank,,
GDPCPOL,Poland Real GDP in 2010 Zloty,National Account Aggregates,Poland New Zloty,Poland,,,,,,,National Currency,Millions,Quarterly,CSA,Annual From Dec 1929 To Dec 1994<BR>Quarterly From Mar 1995 To Sep 2020<BR>,"Notes: Data are disseminated in millions of zloty on quarterly estimates of GDP at current and constant prices (previous year prices) compiled on the basis of the production and expenditure approaches. A breakdown by main kinds of activities (at the section level) is available, as well as an estimate of private consumption and gross fixed capital formation. The sequence of accounts follows the 1993 SNA and the ESA 1995. The data cover the entire economy, including the ""hidden economy"". The generation of income account at current prices of non-financial corporations along with integrated accounts of the allocation of primary income, secondary distribution of income, and use of disposable income of households (according to NACE Rev. 1) are also published. In addition to non-seasonally adjusted figures at current and constant prices of previous year, there are seasonally adjusted data publishing from the second quarter of 2004 in the information notes of CSO, 70 days after reference quarter. The seasonal adjustment is carried out using Tramo/Seats method for GDP data and selected variables: gross value added for the whole economy and industry, construction, market services, domestic demand, total consumption expenditure, individual consumption expenditure, gross capital formation and gross fixed capital formation. For this purpose, Demetra version 2.0 was applied.",,Split adjusted.
