, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, Full Market Value LOC U, 
Date, GDUA, GDNG, GDPY, GDKR, GDUY, GDGT, GDRO, GDAR, GDCR, GDAO, GDBY, GDJM, GDJO, GDKE, GDMA, GDPK, GDBS, GDHU, GDKZ, GDMY, GDMN, 
1/31/1992,,827.977, , , , , , , , , , , , , , , , , , , , 
2/29/1992,,844.756, , , , , , , , , , , , , , , , , , , , 
3/31/1992,,833.959, , , , , , , , , , , , , , , , , , , , 
4/30/1992,,892.071, , , , , , , , , , , , , , , , , , , , 
5/31/1992,,885.462, , , , , , , , , , , , , , , , , , , , 
6/30/1992,,885.548, , , , , , , , , , , , , , , , , , , , 
7/31/1992,,830.228, , , , , , , , , , , , , , , , , , , , 
8/31/1992,,814.617, , , , , , , , , , , , , , , , , , , , 
9/30/1992,,831.396, , , , , , , , , , , , ,1140.107, , , , , , , 
10/31/1992,,809.718, , , , , , , , , , , , ,1103.752, , , , , , , 
11/30/1992,,821.995, , , , , , , , , , , , ,1118.837, , , , , , , 
12/31/1992,,849.655, , , , , , , , , , , , ,1173.329, , , , , , , 
1/31/1993,,819.659, , , , , , , , , , , , ,1175.502, , , , , , , 
2/28/1993,,872.644, , , , , , , , , , , , ,1171.49, , , , , , , 
3/31/1993,,892.926, , , , , , , , , , , , ,1283.165, , , , , , , 
4/30/1993,,910.017, , , , , ,8799.762, , , , , , ,1297.707, , , , , , , 
5/31/1993,,955.31, , , , , ,9076.594, , , , , , ,1393.77, , , , , , , 
6/30/1993,,918.876, , , , , ,9640.558, , , , , , ,1601.156, , , , , , , 
7/31/1993,,1063.529, , , , , ,10236.166, , , , , , ,1774.878, , , , , , , 
8/31/1993,,1112.012, , , , , ,10876.205, , , , , , ,1807.883, , , , , , , 
9/30/1993,,1164.683, , , , , ,10819.961, , , , , , ,1828.279, , , , , , , 
10/31/1993,,1299.081, , , , , ,11728.896, , , , , , ,1966.018, , , , , , , 
11/30/1993,,1273.215, , , , , ,18102.832, , , , , , ,1921.087, , , , , , , 
12/31/1993,,1279.739, , , , , ,21150.219, , , , , , ,1992.921, , , , , , , 
1/31/1994,,1233.05, , , , , ,21523.068, , , , , , ,2056.305, , , , , , , 
2/28/1994,,1093.753, , , , , ,19834.36, , , , , , ,1801.038, , , , , , , 
3/31/1994,,882.671, , , , , ,16886.723, , , , , , ,1545.595, , , , , , , 
4/30/1994,,896.885, , , , , ,17198.462, , , , , , ,1659.626, , , , , , , 
5/31/1994,,978.384, , , , , ,18150.247, , , , , , ,1843.762, , , , , , , 
6/30/1994,,888.111, , , , , ,16432.668, , , , , , ,1771.853, , , , , , , 
7/31/1994,,760.693, , , , , ,16996.747, , , , , , ,1765.234, , , , , , , 
8/31/1994,,801.799, , , , , ,17677.214, , , , , , ,1766.011, , , , , , , 
9/30/1994,,877.543, , , , , ,17079.408, , , , , , ,1777.523, , , , , , , 
10/31/1994,,838.232, , , , , ,16307.577, , , , , , ,1753.725, , , , , , , 
11/30/1994,,855.324, , , , , ,15691.751, , , , , , ,1723.512, , , , , , , 
12/31/1994,,857.66, , , , , ,14363.281, , , , , , ,1658.385, , , , , , , 
1/31/1995,,800.46, , , , , ,14450.868, , , , , , ,1588.662, , , , , , , 
2/28/1995,,826.525, , , , , ,12757.667, , , , , , ,1514.187, , , , , , , 
3/31/1995,,811.569, , , , , ,13131.051, , , , , , ,1442.219, , , , , , , 
4/30/1995,,872.814, , , , , ,14449.495, , , , , , ,1531.245, , , , , , , 
5/31/1995,,879.509, , , , , ,15510.624, , , , , , ,1547.517, , , , , , , 
6/30/1995,,928.291, , , , , ,14849.776, , , , , , ,1495.625, , , , , , , 
7/31/1995,,925.086, , , , , ,14827.619, , , , , , ,1491.379, , , , , , , 
8/31/1995,,941.964, , , , , ,15025.032, , , , , , ,1489.816, , , , , , , 
9/30/1995,,972.445, , , , , ,15112.527, , , , ,219.586, ,1541.45, , , , , , , 
10/31/1995,,1026.355, , , , , ,14644.127, , , , ,226.836, ,1482.653, , , , , , , 
11/30/1995,,2725.648, , , , , ,15285.347, , , , ,225.017, ,1551.942, , , , , , , 
12/31/1995,,2770.296, , , , , ,16510.235, , , , ,220.739, ,1649.413, , , , , , , 
1/31/1996,,3146.827, , , , , ,17653.338, , , , ,253.451, ,1765.819, , , , , , , 
2/29/1996,,3162.904, , , , , ,17193.451, , , , ,248.072, ,1676.306, , , , , , , 
3/31/1996,,3152.591, , , , , ,16844.547, , , , ,250.659, ,1737.231, , , , , , , 
4/30/1996,,3254.618, , , , , ,17904.384, , , , ,248.738, ,1810.632, , , , , , , 
5/31/1996,,3259.356, , , , , ,17573.228, , , , ,253.836, ,1734.344, , , , , , , 
6/30/1996,,3211.487, , , , , ,17840.818, , , , ,252.388, ,1770.465, , , , , , , 
7/31/1996,,3237.78, , , , , ,17348.705, , , , ,255.18, ,1796.704, , , , , , , 
8/31/1996,,3460.919, , , , , ,17872.447, , , , ,259.023, ,1846.152, , , , , , , 
9/30/1996,,3603.75, , , , , ,18996.84, , , , ,266.798, ,1963.51, , , , , , , 
10/31/1996,,3816.972, , , , , ,20054.579, , , , ,270.743, ,1992.758, , , , , , , 
11/30/1996,,4046.627, , , , , ,20987.737, , , , ,282.603, ,1965.065, , , , , , , 
12/31/1996,,4033.917, , , , , ,21018.194, , , , ,273.291, ,2012.227, , , , , , , 
1/31/1997,,4075.171, , , , , ,23890.684, , , , ,289.187, ,2154.39, , , , , , , 
2/28/1997,,4234.978, , , , , ,22881.256, , , , ,303.404, ,2175.351, , , , , , , 
3/31/1997,,3855.237, , , , , ,21795.014, , , , ,288.546, ,2136.564, , , , , , , 
4/30/1997,,3846.888, , , , , ,22789.259, , , , ,283.423, ,2195.334, , , , , , , 
5/31/1997,,3946.66, , , , , ,23123.194, , , , ,302.571, ,2173.671, , , , , , , 
6/30/1997,,3926.64, , , , , ,23585.857, , , , ,301.38, ,2231.891, , , , , , , 
7/31/1997,,4209.401, , ,307.186, , ,24779.017, , , , ,328.957, ,2291.915, , , , , , , 
8/31/1997,,4214.104, , ,297.695, , ,24959.717, , , , ,323.321, ,2272.358, , , , , , , 
9/30/1997,,4201.693, , ,301.801, , ,27059.485, , , , ,350.372, ,2327.569, , , , , , , 
10/31/1997,,3831.516, , ,298.408, , ,24109.541, , , , ,313.394, ,1993.447, , , ,329.107, , , 
11/30/1997,,3828.271, , ,301.964, , ,25088.135, , , , ,313.522, ,2055.296, , , ,328.235, , , 
12/31/1997,,3793.892, , ,307.712, , ,25074.547, , , , ,325.908, ,2118.568, , , ,322.15, , , 
1/31/1998,,3954.077, , ,298.904, , ,25984.031, , , , ,323.987, ,2099.374, , , ,328.057, , , 
2/28/1998,,4017.122, , ,302.582, , ,26474.011, , , , ,325.78, ,2165.993, , , ,340.989, , , 
3/31/1998,,4016.593, , ,305.587, , ,26303.453, , , , ,340.702, ,2231.383, , , ,346.329, , , 
4/30/1998,,3962.968, ,3962.798,315.415, , ,27276.755, , , , ,341.022, ,2155.147, , ,649.106,345.029, , , 
5/31/1998,,3814.394, ,3808.684,309.68, , ,26373.224, , , , ,332.825, ,2122.477, , ,655.76,334.223, , , 
6/30/1998,,3867.466, ,3767.628,297.758, , ,25778.231, , , , ,318.992, ,2091.119, , ,660.087,324.481, , , 
7/31/1998,,3828.101, ,3896.125,308.98, , ,26700.594, , , , ,327.765, ,2140.567, , ,663.894,323.29, , , 
8/31/1998,,2678.52, ,3038.639,285.397, , ,19819.336, , , , ,255.782, ,1642.853, , ,666.354,214.395, , , 
9/30/1998,,2955.421, ,3620.083,285.774, , ,22975.435, , , , ,255.526, ,1884.43, , ,688.407,234.744, , , 
10/31/1998,,3129.382, ,3689.653,307.72, , ,24473.471, , , , ,257.127, ,1830.83, , ,678.161,245.937, , , 
11/30/1998,,3663.839, ,4000.917,310.338, , ,24901.481, , , , ,291.518, ,1986.711, , ,687.154,288.467, , , 
12/31/1998,,3365.117, ,4193.344,313.999, , ,25971.17, , , , ,256.826, ,1848.13, , ,692.015,289.404, , , 
1/31/1999,,3370.695, ,4369.608,303.462, , ,24520.816, , , , ,256.423, ,1795.898, , ,696.751,317.934, , , 
2/28/1999,,3422.659, ,4355.337,299.402, , ,25539.421, , , , ,263.147, ,1829.631, , ,687.447,327.376, , , 
3/31/1999,,3402.867, ,4405.251,295.937, , ,27802.717, , , , ,264.319, ,1917.26, , ,690.621,314.451, , , 
4/30/1999,,3510.725, ,4319.173,302.115, , ,29002.274, , , , ,291.723, ,1874.789, , ,1136.549,314.187, , , 
5/31/1999,,3070.088, ,4249.249,293.337, , ,26325.531, , , , ,285.626, ,1814.811, , ,1371.512,334.048, , , 
6/30/1999,,3209.536, ,4270.844,299.239, , ,26712.978, , , , ,279.881, ,1870.442, , ,1355.696,333.154,1023.196, , 
7/31/1999,,3057.498, ,4151.74,290.001, , ,25862.044, , , , ,277.243, ,1898.543, , ,1365.052,339.015,1000.09, , 
8/31/1999,,3110.265, ,4253.906,296.233, , ,26728.863, , , , ,293.156, ,1793.645, , ,1363.38,344.795,1025.932, , 
9/30/1999,,3084.14, ,4286.169,299.25, , ,27219.718, , , , ,304.221, ,1891.475, , ,1384.638,320.494,1038.116, , 
10/31/1999,,3125.622, ,4129.41,386.48, , ,27385.65, , , , ,323.632, ,1887.737, , ,1359.423,330.731,1056.894, , 
11/30/1999,,3244.808, ,4238.207,388.922, , ,26847.131, , , , ,341.341, ,1926.989, , ,1362.091,646.826,1043.666, , 
12/31/1999,,3141.069, ,4259.571,391.617, , ,28040.78, , , , ,329.631, ,1987.253,428.066, ,1360.587,664.565,1053.764, , 
1/31/2000,,3181.094, ,4243.625,378.816, , ,27408.837, , , , ,334.409, ,2000.087,408.468, ,1354.082,677.899,1043.029, , 
2/29/2000,,2992.959, ,4271.854,381.342, , ,28583.568, , , , ,338.115, ,2063.816,405.296, ,1365.671,693.123,1056.901, , 
3/31/2000,783.345,3037.478, ,4302.449,384.037, , ,29491.792, , , , ,346.928, ,2014.038,410.501, ,1389.252,686.956,1056.499, , 
4/30/2000,734.014,2423.222, ,4121.59,375.681, , ,30198.221, , , , ,341.822, ,1841.138,399.116, ,1321.325,670.172,1057.838, , 
5/31/2000,708.008,2297.865, ,4066.632,378.291, , ,27336.078, , , , ,322.218, ,1835.164,380.738, ,1325.784,1044.009,1002.232, , 
6/30/2000,783.64,2313.924, ,4202.184,681.485, , ,30189.665, , , , ,324.772, ,1876.913,375.533, ,1348.902,1063.084,1041.627, , 
7/31/2000,801.427,2551.118, ,4246.675,675.506, , ,29254.575, , , , ,340.586, ,1808.741,394.562, ,1360.655,1097.268,1057.66, , 
8/31/2000,889.041,2428.411, ,4330.032,681.442, , ,29156.21, , , , ,366.779, ,1836.775,405.784, ,1378.384,1106.834,1085.82, , 
9/30/2000,848.23,2583.093, ,4334.459,675.406, , ,28920.463, , , , ,378.969, ,1820.554,395.863, ,1402.202,1097.281,1620.913, , 
10/31/2000,798.603,2490.654, ,4159.868,669.156, , ,26974.582, , , , ,371.474, ,1693.809,400.417, ,1387.755,1080.893,1618.582, , 
11/30/2000,756.004,2463.574, ,4198.059,666.278, , ,26905.187, , , , ,375.345, ,1710.502,396.839, ,1410.775,1076.687,1640.455, , 
12/31/2000,803.058,2688.437, ,4344.038,664.232, , ,28517.05, , , , ,366.614, ,1710.615,375.371, ,756.405,1093.781,1638.238, , 
1/31/2001,813.41,2725.615, ,4425.057,665.786, , ,30288.214, , , , ,374.109, ,1673.842,412.452, ,765.627,1124.874,1667.385, , 
2/28/2001,803.999,2874.29, ,4481.211,700.474, , ,29596.5, , , , ,381.522, ,1666.248,429.041, ,776.221,1146.843,1689.804, , 
3/31/2001,767.997,2929.127, ,4544.715,705.192, , ,28049.466, , , , ,381.44, ,1683.492,436.848, ,784.965,1158.281,1699.805, , 
4/30/2001,752.722,2979.114, ,4366.519,685.001, , ,26170.125, , , , ,388.771, ,1621.059,444.329, ,754.205,1155.081,1646.933, , 
5/31/2001,837.372,3046.333, ,4441.659,806.06, , ,26768.649, , , ,418.264,396.348, ,1681.813,458.316, ,765.182,1140.312,1701.685, , 
6/30/2001,866.918,3067.118, ,4466.628,818.11, , ,34104.252, , , ,423.311,383.993, ,1709.318,454.576, ,768.36,1149.896,1618.333, , 
7/31/2001,881.432,3175.413, ,4560.337,796.063, , ,25786.129, , , ,425.836,386.3, ,1595.624,476.532, ,787.167,1153.312,2662.496, , 
8/31/2001,914.385,3155.075, ,4618.196,827.779, , ,29287.451, , , ,430.144,388.4, ,1582.047,484.827, ,796.532,1171.146,2740.953, , 
9/30/2001,889.945,2991.292, ,4688.535,834.557, , ,27261.723, , , ,433.8,393.729, ,1515.498,457.178, ,818.242,1159.353,2719.26, , 
10/31/2001,947.773,3180.785, ,4613.49,852.575, , ,21621.368, , , ,443.847,398.819, ,1493.643,482.712, ,805.272,796,2822.748, , 
11/30/2001,970.774,3312.801, ,4646.509,1140.256, , ,2454.066, , , ,402.611,416.116, ,1499.899,528.576, ,791.822,782.932,2798.5, , 
12/31/2001,1019.991,3243.54, ,4609.638,1237.009, , ,2147.112, , , ,406.397,398.737, ,1530.446,527.438, ,787.582,790.362,2778.537, , 
1/31/2002,1051.279,3322.802, ,4615.767,1148.223, , ,2220.309, , , ,410.444,418.587, ,1468.272,544.19, ,788.615,814.234,2746.54, , 
2/28/2002,1063.664,3369.332, ,4680.951,1036.182, , ,2220.309, , , ,414.361,421.058, ,1487.813,575.416, ,796.996,830.635,2803.297, , 
3/31/2002,1021.935,3391.409, ,4591.236,1000.493, , ,2110.513, , , ,418.017,420.894, ,1499.458,585.825, ,785.82,837.093,3496.742, , 
4/30/2002,1049.995,3346.973, ,3499.884,840.569, , ,2256.907, , , ,469.933,415.952, ,1484.427,600.951, ,776.15,830.182,3660.327, , 
5/31/2002,1047.258,3304.278, ,3526.781,867.201, , ,2168.873, , , ,450.611,411.174, ,1488.416,566.634, ,784.93,814.682,3679.679, , 
6/30/2002,1026.319,3151.871, ,3594.869,706.166, , ,0, , , ,773.856,393.713, ,1428.729,571.513, ,796.402,818.333,3658.629, , 
7/31/2002,1025.481,2606.571, ,3660.556,468.619,378.551, ,0,324.223, , ,833.429,398.819, ,1326.55,593.957, ,812.607,816.734,3669.604, , 
8/31/2002,1022.438,2520.986, ,3740.704,631.13,381.419, ,0,329.635, , ,782.471,401.29, ,1356.573,610.709, ,822.182,820.107,3801.862, , 
9/30/2002,994.133,2417.943, ,3854.991,526.506,387.168, ,0,331.735, , ,783.136,403.597, ,1330.247,615.1, ,841.2,834.843,3941.612, , 
10/31/2002,989.179,2540.176, ,3696.894,569.688,383.629, ,0,330.475, , ,782.148,426, ,1318.846,620.305, ,815.255,812.25,3875.767, , 
11/30/2002,1213.972,2891.848, ,3675.281,606.303,376.248, ,0,322.556, , ,765.22,428.389, ,1328.849,631.039, ,817.847,802.807,3888.734, , 
12/31/2002,1334.592,2403.823, ,3779.369,649.313,372.617, ,0,324.967, , ,749.575,416.199, ,1365.775,470.447, ,833.722,809.68,3929.714, , 
1/31/2003,1386.119,2684.674, ,3735.856,666.269,374.488, ,0,336.223, , ,743.929,418.587, ,1273.481,480.571, ,846.222,816.234,3880.507, , 
2/28/2003,1393.077,2837.959, ,3768.565,569.434,378.889, ,0,337.057, , ,706.002,421.058, ,1287.347,482.034, ,857.004,820.635,3949.131, , 
3/31/2003,1255.234,1133.114, ,3725.931,589.781,381.48, ,0,345.985, , ,684.136,445.604, ,1286.5,485.449, ,855.48,825.343,3928.949, , 
4/30/2003,1296.374,1202.795, ,3682.344,704.838,386.879, ,0,347.725, , ,634.148,455.652, ,1298,491.548, ,833.037,806.75,4020.354, , 
5/31/2003,1272.584,3013.297, ,3802.031,785.128,376.248, , ,345.056, , ,616.22,462.983, ,1315.849,495.207, ,847.127,792.432,4192.054, , 
6/30/2003,2062.111,2955.846, ,4773.956,1882.944,382.089, , ,353.984, , ,658.418,455.488, ,1318.743,474.472, ,851.52,788.14,4117.429, , 
7/31/2003,2063.571,2790.14, ,4588.135,1834.239,373.676, , ,355.723, , ,696.429,468.007, ,1214.176,480.57, ,839.787,792.734,3880.404, , 
8/31/2003,2082.764,2929.976, ,4622.215,1822.538,686.653, , ,360.979, , ,691.783,465.454, ,1222.56,484.108, ,839.462,799.414,3877.74, , 
9/30/2003,1931.648,3185.278, ,4780.594,1928.998,709.072, , ,360.985, , ,707.136,467.843, ,1221.529,481.059, ,851.565,799.093,4046.904, , 
10/31/2003,1944.36,3128.333, ,4580.648,1949.963,708.874, , ,367.225, , ,691.898,470.478, ,1227.028,486.059, ,822.117,449.32,3979.154, , 
11/30/2003,2187.184,3215.831, ,4581.677,2036.16,712.637, , ,356.978, , ,696.501,502.437, ,1238.261,486.181, ,822.542,432.988,3982.804, , 
12/31/2003,2161.781,3230.215, ,4637.632,2076.85,725.687, , ,356.001, , ,690.849,495.188, ,1245.915,467.154, ,828.36,430.55,3981.154, , 
1/31/2004,2143.272,3340.783, ,4642.221,2155.161,754.838, , ,358.334, , ,744.422, , ,1147.013,0, ,834.83,433.795,3933.204, , 
2/29/2004,2160.179,3362.079, ,4698.793,2093.246,748.18, , ,362.09, , ,739.187, , ,1127.355,502.188, ,837.129,434.306,3976.875, , 
3/31/2004,2649.611,3334.725, ,4751.98,2203.648,756.64, , ,366.752, , ,788.068, , ,1126.604,518.219, ,839.377,438.534,4038.754, , 
4/30/2004,2511.706,3092.178, ,4470.484,1997.97,731.151, , ,339.836, , ,925.723, , ,1128.576,512.906, ,807.357,427.779,3869.079, , 
5/31/2004,2522.678,2930.899, ,4456.213,1952.639,661.911, , ,328.167, , ,861.403, , ,1127.522,499.469, ,806.792,411.555,3859.704, , 
6/30/2004,2464.775,2947.783, ,4458.692,1941.876,703.547, , ,326.001, , ,835.629, , ,1132.521,506.656, ,806.182,413.33,3811.329, , 
7/31/2004,2495.803,3085.117, ,4503.921,2102.075,714.682, , ,329.834, , ,872.559, , ,1021.965,515.094, ,808.692,417.45,3804.604, , 
8/31/2004,3103.684,3130.957, ,4601.851,2167.365,715.676, , ,335.918, , ,904.239, , ,1015.401,506.031, ,814.27,423.613,3903.754, , 
9/30/2004,2913.758,3095.447, ,5604.163,2320.651,732.313, , ,336.752, , ,914.668, , ,1020.345,515.719, ,814.965,426.515,3919.254, , 
10/31/2004,2977.067,3159.708, ,5552.265,2338.578,1076.416, , ,337.586, , ,926.692, , ,1020.054,519.156, ,792.125,430.754,3955.754, , 
11/30/2004,2907.407,3122.7, ,5461.372,2486.749,1070.893, , ,328.917, , ,928.278, , ,1020.095,519.469, ,790.127,411.275,3912.329, , 
12/31/2004,3006.026,3047.237, ,5503.029,2584.995,1089.049, , ,1658.104, , ,1232.425, , ,1022.565,524.781, ,791.632,412.808,3894.432, , 
1/31/2005,3082.573,3143.183, ,5518.21,2563.113,1102.815, , ,1688.564, , ,1270.27, , ,914.754,524.469, ,791.48,411.153,3830.734, , 
2/28/2005,3083.067,3183.562, ,5480.3,2634.96,1117.436, , ,1695.157, , ,1310.048, , ,905.081,510.844, ,2280.719,410.573,3793.303, , 
3/31/2005,2865.703,2983.882, ,5405.828,2435.429,1082.155, , ,1661.166, , ,1275.224, , ,905.792,512.594, ,2261.314,408.892,3772.457, , 
4/30/2005,2891.797,3034.679, ,5340.13,2420.368,1094.639, , ,1689.563, , ,1286.637, , ,910.892,510.406, ,1506.374,412.029,3833.869, , 
5/31/2005,2927.939,3094.246, ,5413.707,3033.708,1100.595, , ,1708.458, , ,1307.739, , ,916.283,515.094, ,1538.789,394.163,3886.137, , 
6/30/2005,2910.627,3125.819, ,5441.523,3174.973,1120.528, ,4758.01,1743.604, , ,1619.55, , ,920.341,519.781, ,1555.149,396.862,3848.927, , 
7/31/2005,2923.15,3164.387, ,5399.95,3196.204,1140.428, ,4931.157,1750.001, , ,1604.808, , ,794.926,523.844, ,1524.594,398.903,3733.019, , 
8/31/2005,2924.481,3267.229, ,5461.992,3247.372,1136.713, ,4941.454,1737.704, , ,1626.284, , ,802.264,510.406, ,1518.277,398.648,3786.677, , 
9/30/2005,2761.298,3200.595, ,5405.093,3324.888,1156.028, ,5348.916,1742.216, , ,1657.586, , ,807.884,514.469, ,1491.406,399.159,3755.996, , 
10/31/2005,2730.853,2923.772, ,5249.445,3229.292,1115.865, ,5053.51,1721.688, , ,1896.883, , ,810.205,512.906, ,1472.612,399.887,3734.209, , 
11/30/2005,2760.339,2868.853, ,5675.432,3260.317,1107.281, ,4356.394,1726.333, , ,1867.537, , ,813.423,514.469, ,1477.751,380.93,3752.484, , 
12/31/2005,2719.012,2811.432, ,5696.738,3394.135,1117.155, ,4397.149,1742.604, , ,1855.256, , ,816.64,514.781, ,1487.637,382.533,3704.749, , 
1/31/2006,2696.262,2887.666, ,5707.288,4195.428,1140.628, ,4663.056,1766.189, , ,1917.36, , ,704.296,519.469, ,1484.169,384.465,3640.719, , 
2/28/2006,2721.942,2894.713, ,5720.598,4262.059,1146.191, ,5291.909,1764.67, , ,2217.374, , ,688.913,503.344, ,1454.398,384.323,3640.783, , 
3/31/2006,2219.943,2793.758, ,5641.635,4648.524,1138.599, ,5108.308,1729.916, , ,2215.993, , ,692.281,1305.844, ,1415.359,386.142,4601.77, , 
4/30/2006,2224.349,2880.082, ,5507.857,4609.606,1107.639, ,5169.996,1719.088, , ,2211.682, , ,695.322,1299.344, ,1401.554,387.529,4607.207, , 
5/31/2006,2184.42,2842.824, ,5493.467,4392.877,1094.357, ,4826.289,1712.258, , ,2151.219, , ,698.907,1297.344, ,1405.154,371.413,4589.53, , 
6/30/2006,2149.049,2752.499, ,5457.078,4280.95,1081.841, ,4695.073,1709.729, , ,2075.103, , ,703.026,1266.094, ,1403.904, ,4523.614, , 
7/31/2006,2206.397,2791.153, ,5518.532,4983.867,1107.228, ,5029.871,1723.439, , ,2116.584, , ,590.534,1275.344, ,1426.044, ,4526.015, , 
8/31/2006,2249.286,2891.645, ,5612.475,5185.035,1112.726, ,5419.94,1726.954, , ,2168.583, , ,574.606,1291.784, ,1433.347, ,4595.172, , 
9/30/2006,2223.07,2795.359, ,5635.365,5183.225,1136.635, ,5380.511,1724.041, , ,2217.557, , ,577.534,1288.094, ,1439.386, ,4608.608, , 
10/31/2006,2261.454,1315.661, ,5535.106,5878.111,1131.515, ,5796.492,1750.688, , ,2254.294, , ,580.765,1325.844, ,1456.157, ,4648.906, , 
11/30/2006,3284.144,1103.255, ,5575.29,4705.092,1125.456, ,5906.164,1755.958, , ,2253.944, , ,583.795,1367.344, ,1483.481, ,4704.691, , 
12/31/2006,3268.368,1008.051, ,6025.161,4824.863,1143.295, ,6244.743,1775.136, , ,2254.44, , ,586.723,1388.094, ,1470.057, ,3591.303, , 
1/31/2007,3278.019,1031.345, ,6015.771,5712.864,1128.253, ,6438.24,1765.42, , ,2288.209, , ,474.992,1373.344, ,1463.784, ,3526.568, , 
2/28/2007,3299.39,1031.345, ,6100.705,5796.343,1132.499, ,6337.588,1766.445, , ,2315.626, , ,458.838,1358.202, ,1460.413, ,3578.063, , 
3/31/2007,3306.66,935.77, ,6082.875,5846.522,1147.711, ,6442.429,1757.473, , ,2669.252, , ,461.213,1335.094, ,1462.789, ,3581.916, , 
4/30/2007,3320.236, , ,2874.58,5947.017,1140.739, ,5922.302,1772.188, , ,2675.732, , ,463.668,1355.344, ,1468.919, ,3604.644, , 
5/31/2007,3308.205, , ,2824.693,5956.814,1131.142, ,5752.435,1763.514, , ,2658.68, , ,466.123,1341.594, ,1451.699, ,3584.091, , 
6/30/2007,3734.412, , ,2776.756,5772.424,1127.311, ,5189.043,1752.704, , ,2617.669, , ,468.419,2040.122, ,1439.244, ,3529.439, , 
7/31/2007,3681.161, , ,2802.961,5630.137,1122.028, ,4618.348,1737.62, , ,2565.299, , ,474.727,1865.588, ,1460.289, ,3472.516, , 
8/31/2007,3727.775, , ,2824.884,5599.507,1108.376, ,4701.496,1726.954, , ,2574.932, , , ,1860.109, ,1452.517, ,3527.936, , 
9/30/2007,3776.15, , ,2818.151,5714.962,1129.047, ,5026.94,1738.541, , ,2625.649, , , ,1862.638, ,1459.021, ,3555.752, , 
10/31/2007,3823.708, , ,2876.038,5923.743,1128.878, ,5702.145,1756.463, , ,2793.793, , , ,1953.078, ,1474.427, ,3581.963, , 
11/30/2007,4412.834, , ,2896.794,5792.613,1127.143, ,5380.927,1746.708, , ,2787.74, , , ,1920.882, ,1523.231, ,3627.509, , 
12/31/2007,4395.687, , ,2904.401,5805.62,1132.342, ,5213.648,1753.154, , ,2766.731, , , ,1802.891, ,1532.442, ,3568.866, , 
1/31/2008,4501.041, , ,2979.432,5693.471,1149.803, ,5013.376,1766.739, , ,2775.645, , , ,1875.713, ,1567.794, ,3605.341, , 
2/29/2008,4458.126, , ,2981.599,5600.72,1131.18, ,4835.159,1756.512, , ,2751.77, , , ,1382.877, ,1545.472, ,3641.211, , 
3/31/2008,4460.042, , ,2975.952,5514.608,1138.429, ,4502.808,1745.741, , ,2738.223, , , ,1402.938, ,1551.889, ,3622.078, , 
4/30/2008,4469.143, , ,2931.448,5737.837,1134.784, ,4504.454,1764.688, , ,2772.169, , , ,1326.904, ,1469.282, ,3594.811, , 
5/31/2008,4374.555, , ,2871.55,5651.61,1118.582, ,4577.34,1447.916, , ,2788.801, , , ,1242.156, ,1477.679, ,3519.071, , 
6/30/2008,4089.82, , ,2842.745,5558.574,1114.553, ,4183.352,1439.729, , ,2959.824, , , ,1169.466, ,1488.087, ,1959.848, , 
7/31/2008,4094.461, , ,2881.293,5475.867,1120.489, ,4210.165,1425.104, , ,2953.509, , , ,1164.951, ,1479.939, ,1899.526, , 
8/31/2008,3514.945, , ,2904.897,5563.136,1105.074, ,4036.667,1406.911, , ,3019.975, , , ,1019.935, ,1458.412, ,1908.083, , 
9/30/2008,3185.558, , ,2755.13,5238.317,1099.941, ,3123.755,1386.204, , ,2916.165, , , ,785.352, ,1482.859, ,1902.361, , 
10/31/2008,1972.789, , ,2430.705,3578.418,899.558, ,1775.296,1204.517, , ,2278.443, , , ,604.586, ,1140.452, ,1809.401, , 
11/30/2008,1871.898, , ,2545.871,4049.466,915.275, ,1918.679,1278.83, , ,2231.409, , , ,584.79, ,1315.544, ,1893.086, , 
12/31/2008,1639.804, , ,2767.975,4733.151,950.248, ,2023.035,1305.018, , ,2174.297, , , ,600.774, ,1287.957, ,1957.783, , 
1/31/2009,1844.512, , ,2788.442,4657.573,975.245, ,2293.7,1318.513, , ,2253.232, , , ,648.508, ,1320.399, ,1901.293, , 
2/28/2009,1477.898, , ,2756.3,4733.004,1000.681, ,1989.769,1332.201, , ,2238.324, , , ,660.243, ,1287.937, ,1903.988, , 
3/31/2009,1819.512, , ,2763.949,4608.368,1027.879, ,1813.329,1342.079, , ,2195.04, , , ,758.852, ,1282.204, ,1921.558, , 
4/30/2009,2521.53, , ,5868.869,4901.674,1032.283, ,1962.351,1364.892, , ,2219.693, , , ,845.086, ,1316.102, ,1947.738, , 
5/31/2009,2838.898, , ,5995.208,5341.443,1026.105, ,2653.678,1393.83, , ,2440.659, , , ,927.93, ,1431.674, ,1967.286, , 
6/30/2009,2841.08, , ,6018.312,5334.175,1052.96, ,3080.974,1398.768, , ,2504.547, , , ,1016.274, ,1349.292, ,1974.181, , 
