Date,Angola,Argentina,Azerbaijan,Bulgaria,Belarus,Belize,Brazil,Chile,China,Cote d'Ivoire,Colombia,Costa Rica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",Gabon,Georgia,Ghana,Guatemala,Croatia,Hungary,Indonesia,India,Iraq,Jamaica,Jordan,Kazakhstan,Lebanon,Sri Lanka,Lithuania,Morocco,Mexico,Mongolia,Malaysia,Namibia,Nigeria,Pakistan,Panama,Peru,Philippines,Poland,Russian Federation,Senegal,El Salvador,Serbia,Trinidad and Tobago,Tunisia,Turkey,Ukraine,Uruguay,"Venezuela, RB",Vietnam,South Africa,Zambia
2016M06,113.2048,286.2633,122.8128,NA,165.3181,126.5006,1028.711,327.5765,464.613,228.3275,540.2986,118.0941,389.4597,867.895,271.5479,178.5167,215.5069,190.5336,133.218,153.8136,305.3043,304.4695,117.7546,245.1164,228.3373,106.0822,187.8878,473.1924,212.3009,174.9208,120.8899,640.329,124.6494,381.1868,132.7351,141.6164,288.4746,1289.044,1218.011,858.7941,611.054,1060.536,149.459,253.6903,230.3177,110.52,95.30325,734.4078,641.7539,370.2402,924.9987,209.2098,638.1027,93.66129
2016M07,111.8413,293.6456,127.6322,NA,167.2308,126.7714,1077.337,339.8851,472.302,240.4521,567.5195,125.0616,409.9466,884.3387,284.7065,187.239,217.8744,200.3888,139.5186,156.3754,310.1695,318.462,118.7435,251.9039,237.2819,108.7469,194.22,475.2632,220.0335,176.4734,126.2249,669.4834,134.8242,388.9327,138.3322,145.6071,296.2958,1344.046,1276.734,883.8079,622.7221,1075.495,155.4472,279.0092,232.8364,113.1853,100.498,744.1512,666.213,388.0589,1014.707,214.6456,668.3504,100.9189
2016M08,115.1975,300.7728,130.2924,NA,168.5851,127.0744,1103.459,343.0112,476.7694,249.8583,575.4529,127.6091,422.2132,893.5783,295.8703,195.6862,220.113,205.5708,141.1477,159.0328,313.2337,325.9258,119.3575,262.7192,241.6527,110.6587,197.6429,478.5509,225.8173,177.7424,128.5708,675.4386,132.621,389.1911,140.7022,147.2358,303.4112,1359.807,1293.101,887.1097,629.6461,1081.143,159.8009,291.8912,234.0115,114.6085,103.864,740.8244,667.8806,397.4125,1038.853,219.3689,679.2105,107.654
2016M09,117.4172,303.7379,131.2003,NA,169.8124,128.4446,1097.151,339.3619,476.9207,251.8227,574.8109,127.991,421.35,903.7831,297.1545,193.7844,223.3119,210.2288,140.266,161.4328,317.4446,325.8691,119.6671,270.9041,248.277,110.8839,199.6922,478.3453,224.9983,178.8437,127.6937,665.3475,130.7384,392.1365,141.3838,148.1658,305.8951,1358.1,1296.471,877.6913,626.3446,1089.375,163.9014,296.6931,236.3822,115.9722,105.6887,739.8513,672.9903,395.5581,1136.629,217.1123,674.7741,112.1612
2016M10,117.7692,301.9386,132.9734,NA,171.2485,129.3793,1096.914,337.9366,474.0351,253.0054,570.5711,127.7502,416.1706,939.6175,294.5022,195.3433,223.3257,217.8287,138.8499,161.2217,316.7713,324.2578,119.3127,272.269,249.3554,109.6566,199.5811,480.6865,225.7957,178.7747,127.7283,662.293,135.6079,392.0174,140.4929,146.7893,306.6432,1358,1302.11,864.5643,626.1825,1082.407,164.1941,291.0463,235.4496,116.1164,105.1485,733.7844,673.5247,391.4296,1215.221,217.5961,668.5864,112.5002
2016M11,113.7368,289.3132,127.9452,NA,171.4865,108.9509,1064.963,327.9679,465.4757,242.1862,543.5162,122.8413,394.8634,939.8874,292.1511,189.3037,218.9861,216.0976,132.2953,158.7226,311.8593,311.8187,117.4385,264.0808,239.5664,106.3827,193.0633,474.2503,222.1326,174.9695,123.2624,623.0944,131.4535,382.1569,136.8333,145.1002,305.8043,1300.903,1233.348,834.3049,613.3692,1068.635,161.9181,280.3663,232.7726,113.4278,101.9979,693.8653,657.8672,371.0964,1158.197,213.1874,656.6777,109.6677
2016M12,116.322,280.9998,128.2615,NA,171.9587,96.68863,1047.158,325.2174,458.723,238.8112,541.8923,119.3387,384.9504,969.9899,287.7159,195.3934,217.1681,221.9698,129.3156,157.707,307.8646,305.5706,116.0745,275.7513,239.1245,105.355,193.4428,476.614,219.7926,173.2687,120.5608,616.8342,132.2152,374.9916,134.7691,147.2145,306.3493,1269.584,1202.27,818.8307,604.9853,1071.359,161.1665,272.2382,231.8506,112.1204,100.6042,677.1168,667.5663,360.6065,1219.583,208.5131,652.9708,112.1897
2017M01,119.7569,289.4821,130.6443,NA,NA,99.38461,1080.581,331.1105,462.3198,242.2561,555.9829,122.7765,397.9012,1006.001,294.2744,202.9467,222.6216,230.2904,132.7473,160.3143,312.0586,312.7582,117.1242,281.8859,242.8398,106.527,198.2785,490.8094,225.094,174.4991,123.0696,623.2516,137.6267,384.6488,136.6862,151.3568,311.754,1288.767,1225.483,835.0163,609.7551,1084.581,162.882,275.1137,236.1741,113.842,104.1929,685.6726,691.3497,370.7264,1281.331,212.3806,665.2046,115.8805
2017M02,122.4191,294.0982,132.2541,NA,NA,102.653,1101.866,337.0193,465.5766,242.8789,564.7726,125.7353,406.8816,1017.652,303.8468,206.7608,225.3454,226.9075,134.7907,161.1913,313.2366,318.4353,118.1755,290.2027,248.1113,108.2034,199.7899,499.278,226.6528,175.043,123.9954,638.2974,140.0047,390.5444,139.2311,153.5361,314.3146,1310.216,1236.026,836.6196,613.1234,1095.429,164.6744,268.308,237.2256,114.5049,104.4766,705.9496,692.0259,376.3313,1317.032,214.5011,675.0504,119.4018
2017M03,126.0786,295.1596,131.7758,NA,NA,148.4291,1106.203,337.0367,466.2906,243.8125,564.878,126.4289,412.8024,1017.133,309.9105,212.8909,226.3804,228.862,136.7517,162.0755,313.8149,319.8146,118.1698,300.127,249.9144,108.4709,199.9613,503.3985,229.7733,176.1313,124.4406,648.5106,148.5274,390.6433,139.2446,155.3844,314.4765,1311.501,1247.802,832.9297,615.3155,1099.782,167.047,280.4687,238.435,115.3433,104.5885,710.9762,690.7037,377.4558,1312.215,215.3505,674.237,122.8744
2017M04,127.7826,304.9125,134.0138,NA,NA,157.8341,1129.042,341.8049,470.7446,248.5552,575.0125,130.1783,423.0723,992.4857,314.4827,214.081,227.6512,234.2596,139.4542,164.1409,319.1345,324.0151,119.1842,302.1945,253.0143,111.2078,203.0074,513.2782,232.8911,177.78,126.1725,663.0629,151.4749,392.5291,139.5121,158.1363,317.3447,1333.152,1263.297,842.9142,620.9277,1108.306,169.351,276.7958,242.0354,114.4074,108.4854,732.4007,700.0707,388.4239,1289.633,217.2625,668.9931,122.9146
2017M05,130.5225,310.3837,135.1696,NA,NA,155.8646,1131.676,343.5542,471.8525,253.3455,577.4392,131.1881,426.1649,1017.225,315.6239,219.8637,229.5309,238.0465,140.0808,164.5896,320.5753,326.5907,119.5141,310.6251,257.6955,112.1303,204.5221,513.4411,235.776,178.3555,128.0544,671.0194,154.3396,394.6023,141.762,161.6575,318.7653,1343.885,1276.46,846.7976,625.0639,1115.307,173.351,279.2232,242.9449,115.3255,109.1092,743.1958,727.2636,391.4898,1314.352,219.5223,680.6609,127.0198
2017M06,132.1816,313.2231,134.581,NA,NA,150.3216,1131.757,348.7304,475.789,256.5779,585.9471,133.0271,432.8783,1009.299,315.2223,220.0537,231.3503,245.027,140.7446,167.1934,324.4161,331.271,120.4162,312.4435,261.6836,113.3755,206.2913,514.0635,237.6132,179.7725,129.8512,679.6829,154.2677,399.8843,143.1357,162.2367,323.1272,1361.812,1296.477,859.2395,634.8366,1117.385,174.9762,285.3675,245.4975,115.6137,108.6509,753.0497,737.5254,403.1338,1266.312,222.4599,684.5675,128.2894
2017M07,131.2491,307.0583,133.944,NA,100,151.72,1138.9,347.9345,475.3736,256.6299,580.3979,132.8588,433.8236,1025.562,317.5771,215.4965,231.4337,245.3899,140.4476,167.4078,324.0184,330.8118,120.621,310.6144,262.0889,112.58,204.3799,509.1174,237.8685,179.3239,129.5332,678.7455,154.6012,399.7633,143.831,162.3641,321.1906,1360.771,1289.852,856.9716,631.0704,1114.722,175.0419,286.1093,245.7099,116.8208,107.9678,748.5402,746.0607,404.2867,1224.792,223.1732,677.3122,126.8928
2017M08,134.6343,314.6261,136.9993,NA,101.1343,153.2755,1156.226,352.3483,479.8611,263.3813,587.5414,134.0367,444.1007,1059.226,324.7193,221.8748,233.5368,253.2651,141.8414,169.2409,327.9945,335.6142,121.3925,328.4086,266.4472,114.2727,209.1574,511.7914,243.4078,180.1339,131.9034,690.1185,157.705,402.4234,145.1421,165.9736,323.8704,1379.818,1310.601,864.8444,637.0279,1125.392,177.9641,291.8276,248.0173,119.0266,110.7102,764.4388,760.1128,411.2404,1112.674,225.1702,688.8903,129.9432
2017M09,136.1167,325.7467,139.9102,NA,103.2158,158.7616,1173.075,354.9358,482.1215,266.7595,596.2766,136.6799,450.3855,1072.936,330.598,222.2829,237.2542,258.1385,141.8932,170.5593,331.2728,340.4071,121.9132,328.9319,274.0704,114.6055,213.0669,514.7705,246.6709,181.0646,133.1739,698.9501,159.2354,404.9827,145.5221,168.3679,326.3869,1403.79,1332.18,871.1891,640.2761,1133.469,180.2594,304.5514,248.737,120.145,112.3723,767.0001,788.1268,419.3093,1115.689,227.4769,695.1902,131.9425
2017M10,137.2139,330.2703,140.6448,NA,103.7922,161.9452,1180.037,354.3815,481.942,267.4821,593.8723,137.1298,449.8513,1100.152,330.9285,224.1007,238.2426,262.7612,141.7715,170.2461,330.3672,340.4912,122.0496,327.8767,275.6981,114.655,213.0492,513.2567,247.607,181.2542,131.6352,692.3655,160.9507,406.0664,145.2991,166.8564,326.3551,1397.816,1324.361,865.6678,638.4602,1129.901,181.4841,316.2143,248.5766,120.2755,112.3319,757.8747,793.3496,419.7182,1125.92,228.7779,689.7772,132.6234
2017M11,139.9295,330.1189,140.4822,NA,102.645,155.1837,1181.904,355.4273,482.1311,269.063,596.8145,136.561,450.8549,1123.759,334.8871,226.6121,239.6498,265.5703,142.4387,170.3487,330.0208,339.7941,122.1083,335.2878,276.3206,114.9521,215.1184,491.5568,246.9454,181.4357,131.4185,695.7638,162.708,408.6856,144.9713,168.6006,323.0053,1410.213,1334.391,864.2645,637.945,1132.887,182.0162,320.0802,248.9659,121.0454,114.1317,743.1739,797.6631,426.0023,881.6807,228.8298,682.5887,133.8792
2017M12,146.0382,334.2042,142.1171,NA,104.2834,152.9791,1191.469,358.4847,480.7642,273.3235,605.1751,136.3597,454.0797,1171.046,338.042,233.0704,241.5289,270.6924,143.1688,171.0644,330.9822,341.1567,122.0346,342.3328,274.6393,116.6214,218.4371,502.8719,247.5469,181.3321,133.3699,699.5957,164.2068,408.9845,145.5867,171.6015,325.3126,1414.664,1340.27,866.7303,638.6234,1137.08,184.6191,326.7916,249.4141,122.3439,115.1453,758.8371,802.295,431.118,814.4782,229.3115,695.6531,137.4845
2018M01,150.0361,330.0022,144.5485,NA,108.0205,152.4645,1194.814,357.1162,478.6045,278.2938,606.9312,138.2844,458.1646,1178.353,342.1025,237.1826,241.7074,274.8081,143.5762,170.8917,329.3302,341.2853,121.6944,351.3665,277.7983,118.5037,219.4301,519.7412,248.4503,180.4499,134.1254,697.7149,166.4313,407.7191,147.8002,174.3057,330.219,1418.718,1343.702,866.7436,634.0592,1141.839,186.7354,334.1509,249.5121,123.2064,115.2899,763.6548,825.4533,430.867,804.7897,229.7256,708.8023,139.0083
2018M02,146.9492,317.1556,141.9964,NA,106.474,154.2856,1172.139,347.5609,473.7214,269.404,587.5497,135.5303,444.5601,1147.91,336.7523,231.3399,239.8561,270.8528,141.0496,169.3017,325.2468,333.0557,120.6538,347.9297,272.9417,117.4054,214.4867,510.3635,242.5398,179.0883,130.4928,684.047,165.2215,402.488,145.1688,168.9326,323.4154,1380.209,1299.113,840.8714,628.1866,1132.558,180.9452,326.2636,247.238,122.4609,112.1588,747.5975,812.7184,415.3195,799.0353,225.0562,699.3776,135.5097
2018M03,145.101,316.5096,140.5863,NA,105.6162,155.4768,1172.893,347.1196,473.2432,265.3924,588.7982,137.1174,444.9677,1126.741,335.3012,228.628,239.2081,271.8354,141.3036,169.389,324.7847,330.4554,120.1693,345.3626,273.3662,115.9615,213.4922,512.9776,239.095,179.3607,129.8022,682.6346,164.6359,402.0001,143.64,168.24,319.2784,1371.521,1286.741,840.4871,629.5453,1125.921,179.2415,330.1658,247.479,123.0093,109.9876,740.7641,805.2388,413.4615,872.418,225.0979,696.1613,132.8633
2018M04,148.9444,319.2406,141.5503,NA,104.9807,156.3647,1176.307,347.7349,472.1225,270.0724,593.402,137.4328,445.5193,1106.356,336.8332,233.9688,237.8577,275.4213,141.3363,169.9405,324.6277,331.4055,119.9197,347.6244,273.8514,115.1365,213.2908,512.8454,239.9254,179.584,129.5087,685.3136,164.3171,401.0148,144.6915,171.8413,322.5105,1367.42,1291.487,842.1956,629.9837,1103.407,179.7991,328.7961,248.0611,123.4,111.5067,739.2798,805.6719,410.4734,888.7829,225.2094,698.2428,133.7522
2018M05,146.962,304.3766,138.8506,NA,102.8353,156.2425,1151.271,342.3955,470.4853,261.8777,581.5876,133.4223,434.0406,1057.787,327.6821,226.9164,234.1939,273.5428,139.0012,168.011,321.3049,324.612,118.7261,341.2124,266.0767,111.0313,210.1886,484.7353,235.36,178.5374,126.9984,667.8707,161.8345,395.7309,141.343,166.2936,317.5273,1347.899,1267.883,829.6157,624.674,1093.788,171.2757,322.1214,246.2144,121.2085,108.2398,706.2339,787.6937,399.2522,825.0752,224.2309,687.1114,124.317
2018M06,145.1421,295.4034,139.5945,NA,103.5552,158.4249,1112.535,343.6362,472.9505,257.4562,582.2828,133.9943,431.1082,1054.746,318.6516,219.5798,235.0273,267.1781,138.4668,168.2983,321.3477,324.7639,119.1658,335.6526,265.5718,110.098,210.0107,468.5415,234.0749,179.12,127.1089,661.2296,162.5212,395.7453,139.261,160.2235,307.3803,1352.008,1274.878,828.6467,626.7437,1097.815,165.3265,319.0902,247.1374,120.5987,106.156,692.2092,776.7358,402.4063,802.3913,223.7665,679.3539,116.9317
2018M07,148.5737,289.4506,142.438,NA,104.9031,159.6785,1145.21,347.2763,473.9158,263.1056,597.2043,137.99,440.0701,1095.907,325.3009,217.089,237.667,276.0531,141.726,170.4729,324.4215,330.0518,119.3637,342.3372,270.5492,113.9917,215.4699,476.0433,237.0815,180.4354,129.4905,681.1857,163.548,397.4014,141.3298,163.6685,312.4186,1377.513,1301.155,838.6196,629.5316,1124.895,170.4031,325.8104,249.2765,120.9539,108.2434,694.7425,781.2904,414.9454,789.7583,224.6508,689.465,119.0679
2018M08,147.8372,273.4745,140.9322,NA,103.737,160.7962,1140.304,347.3687,476.6132,255.4265,597.4313,136.1751,439.2176,1089.371,322.9587,218.9657,237.6504,271.6772,141.4056,170.7391,325.4629,332.7205,120.2365,340.6935,272.6119,112.3907,215.994,474.078,239.0045,181.0331,129.7162,676.5443,166.1724,402.6101,142.208,160.8577,319.1073,1378.382,1305.067,846.8698,631.7784,1100.332,167.393,319.7159,249.6775,120.8046,107.5403,653.225,782.9654,416.2283,749.527,227.7138,683.1953,109.6484
2018M09,148.2996,273.5535,143.6673,NA,104.5584,158.9768,1125.41,347.0084,475.7691,258.3897,597.0038,132.0456,438.888,1088.272,321.1274,225.6268,238.8546,273.3616,140.2855,171.5384,326.8319,328.6086,119.4939,345.215,272.8672,112.5892,217.5385,456.053,234.7771,181.383,130.1521,678.7582,165.2803,402.0408,141.5088,161.8867,321.407,1382.02,1308.004,845.8066,634.5387,1095.405,169.3536,317.3369,250.4059,118.9419,104.7249,665.2134,782.2969,414.6461,683.0927,228.9123,672.5812,95.98985
2018M10,150.339,274.6518,144.2104,NA,106.0127,159.985,1161.322,344.5172,474.6042,259.7281,588.8986,126.1671,437.8333,1099.859,323.0741,224.5016,239.8781,270.0891,139.0569,171.4433,325.6739,324.6473,119.3966,348.7262,276.1298,113.4231,217.0824,470.7581,231.4803,181.2588,128.9041,672.8229,167.0397,401.1525,139.819,161.9701,326.102,1363.597,1287.016,832.965,631.3113,1100.26,167.486,311.1491,250.7018,117.5024,104.8659,683.4281,783.2204,407.488,716.8712,227.8313,674.6974,97.77707
2018M11,145.1327,277.8009,141.1891,NA,104.3122,156.4461,1172.978,341.22,475.7919,253.1214,579.276,122.5763,434.3516,1075.441,318.5509,218.7596,240.8866,261.1465,138.2593,171.2886,324.7999,322.0417,119.8236,344.7586,273.0611,111.3924,212.7477,463.9563,222.5707,181.5749,128.2081,644.2001,165.6326,399.677,137.942,156.0159,325.6959,1348.201,1277.249,836.217,633.0597,1095.486,162.4854,313.04,250.3912,117.2736,103.0319,691.1807,764.0864,398.1173,676.6566,228.1628,668.8738,101.8686
2018M12,144.5287,265.0321,144.477,NA,104.3305,157.6127,1195.156,347.4266,481.4928,253.9243,591.1074,126.2274,438.5877,1086.9,315.9252,220.6414,240.5509,259.292,139.749,172.0175,328.2286,329.562,120.8735,344.7753,273.802,112.5688,215.34,465.0663,229.0636,182.1959,129.7549,656.1811,166.1566,404.3169,138.8653,154.8329,326.4646,1379.075,1311.454,855.2423,638.8117,1112.814,165.2663,320.7049,251.4943,117.5224,103.4164,709.5685,749.5307,410.5984,657.1725,229.489,679.946,104.7558
2019M01,150.6197,281.3676,147.2276,NA,106.2552,155.5494,1226.134,355.0703,486.9091,262.0467,604.5752,128.0893,449.961,1129.528,322.4153,229.1856,242.6882,265.8164,142.8976,174.5432,332.1031,338.6257,122.1552,351.6366,277.6982,114.9488,221.591,464.7759,236.1984,183.1669,131.986,671.7763,168.8226,409.6268,143.813,162.5461,335.3737,1404.819,1342.761,873.9434,646.8813,1141.21,173.6581,329.7259,254.0723,118.4518,105.3436,726.2437,770.3328,422.6088,779.5941,233.9708,702.4071,109.9619
2019M02,157.3465,287.8692,150.3798,NA,107.9953,162.6044,1246.168,361.172,491.6941,272.1868,614.1954,133.7867,459.8704,1168.986,336.9842,239.0119,246.553,274.2956,145.5667,176.6118,337.2454,344.6773,123.8785,365.4763,286.993,120.3659,227.6346,505.2217,242.9378,184.1793,133.5248,681.9211,173.5939,416.7398,146.205,170.6279,345.1766,1433.597,1367.684,889.1747,652.5254,1150.736,179.8613,339.8997,255.8835,121.2634,110.7458,742.8247,787.1444,429.6686,877.8477,239.5678,719.9685,115.3126
2019M03,159.3266,279.8601,151.4354,NA,110.4714,165.7369,1254.613,367.407,496.9611,276.2453,623.5249,138.259,468.5678,1209.773,344.9839,238.9236,248.9569,280.2297,146.7925,177.7601,339.0826,348.9944,125.5715,369.3047,289.055,122.881,229.2457,491.4299,246.7487,185.1006,134.4023,694.5627,175.9555,420.631,147.2233,174.9248,348.533,1454.22,1390.065,896.3394,655.914,1166.066,183.1753,346.1908,256.8339,124.7598,109.0329,733.2211,812.8061,435.9299,840.0573,240.4808,723.6929,110.8706
2019M04,161.9559,268.7706,152.9202,NA,112.0909,167.2994,1260.828,372.0729,500.8201,279.0848,634.776,140.4315,475.122,1256.011,347.8942,242.7574,251.0571,286.5502,148.9113,179.3477,342.9746,354.7595,126.5003,374.0917,292.9638,122.6004,232.4711,503.7853,251.3363,186.0544,136.0763,708.6161,176.0064,424.1242,149.4497,177.0521,356.4313,1478.328,1419.04,909.3681,661.2716,1182.003,188.0086,348.4094,258.8672,127.3958,113.8729,717.5901,834.3677,441.9744,818.1374,241.8371,733.9572,105.3222
2019M05,159.4587,260.3132,155.1492,NA,112.8981,176.0736,1271.884,376.4344,505.5995,276.3436,637.3508,140.0603,475.305,1259.661,344.2238,243.6254,252.6098,285.5384,149.4962,180.753,347.1581,357.1483,128.0517,370.6749,294.3337,122.648,236.734,491.7852,246.9432,187.1847,137.5538,711.786,175.5596,429.4149,150.9698,174.7001,357.4664,1497.101,1424.889,923.2549,666.0542,1198.723,184.8855,347.8896,260.9707,127.9749,113.7915,713.4767,829.8783,445.1589,791.2059,243.3657,737.7321,100.5166
2019M06,162.8059,273.9466,158.3415,NA,115.3862,176.1218,1316.22,386.6109,514.4693,282.0899,659.1089,144.0191,488.5117,1280.808,355.3206,247.8353,255.3358,292.4536,152.0853,183.2188,354.2511,367.7416,130.6695,376.9156,299.3319,126.4857,243.1019,484.164,250.5079,188.5406,140.6037,718.878,179.3234,438.2708,153.7326,176.2475,360.3797,1547.97,1482.394,953.5844,675.2702,1231.135,187.3985,355.5859,263.8169,128.557,115.3319,735.0472,880.0406,463.4833,758.5322,245.818,759.2124,99.25142
2019M07,169.6601,291.2254,161.9282,NA,118.5854,176.8984,1350.075,391.7193,517.4817,292.3985,673.0195,150.2614,494.4562,1302.082,369.2712,255.0034,257.9637,304.3342,156.4917,184.0575,356.0019,375.4474,132.1137,387.8633,308.9306,130.7349,248.7153,496.39,256.0001,189.4342,143.3022,726.3164,182.3546,443.4456,157.7579,185.8531,371.673,1573.342,1507.789,966.9112,679.6771,1254.705,196.4147,368.0119,264.9076,129.6635,119.5646,765.1277,914.4707,474.4547,477.081,251.4638,777.2692,104.9679
2019M08,165.2335,212.2502,162.9616,NA,118.1727,178.9118,1379.008,407.9646,527.7472,290.7559,695.4572,148.5765,501.9802,1254.669,366.4044,250.0174,259.5814,295.2933,159.2702,185.3789,359.6865,384.3949,134.4995,385.1991,312.0844,130.6294,253.1589,459.1985,253.4219,190.5983,146.0217,744.2281,180.7938,454.2013,156.8873,181.8324,365.6294,1631.098,1562.749,994.152,686.3979,1281.618,194.2171,368.5215,266.2535,131.5137,117.7392,768.7237,919.6785,493.8646,443.9811,254.2099,777.1313,102.4665
2019M09,167.4839,162.2609,164.6073,NA,119.7079,180.1955,1383.329,408.4864,528.1955,300.0193,701.6179,148.5981,509.5819,1295.721,372.7792,253.1209,261.1533,301.7008,162.8512,186.709,362.8095,389.9577,134.8239,387.3208,320.0459,132.2956,259.4856,430.3981,257.179,191.331,147.6675,759.8265,183.3191,454.7299,158.1083,186.9083,369.0442,1645.92,1574.67,1003.507,689.2808,1306.379,201.7113,375.6352,267.8456,133.7788,117.2575,780.2735,948.4758,496.159,375.3995,257.4568,784.6578,105.6716
2019M10,165.4974,169.5161,163.8649,NA,120.4599,180.4157,1378.986,406.8144,529.6408,302.1695,700.9973,148.2741,506.5609,1234.061,369.6334,257.9074,262.6133,302.0656,161.823,187.0286,362.755,388.6373,135.3621,383.0147,323.585,133.3648,258.7272,418.0868,258.7424,191.9596,147.5068,770.8803,184.1351,454.9403,158.2936,184.0878,368.3619,1635.212,1560.066,998.3343,689.8411,1308.268,201.5055,378.9365,269.0801,134.5107,116.8791,790.9739,947.4304,493.0746,255.5698,257.9628,780.6905,107.4228
2019M11,167.9021,159.0096,165.9312,NA,121.6369,180.5944,1379.091,399.4694,529.2206,306.6401,693.9908,149.9469,506.9453,1125.089,375.9945,263.7446,263.8467,306.1378,162.8816,187.5689,361.9274,387.5952,135.2622,385.928,324.8592,135.0163,259.2116,332.3472,261.0565,192.1525,147.7955,775.8072,187.3553,454.7231,160.6071,186.2635,375.0117,1624.915,1547.788,987.4384,689.4285,1325.245,206.7675,383.6777,270.4682,135.7523,119.2778,813.2874,957.0801,491.8766,262.1824,258.9946,777.4777,103.7339
2019M12,171.3282,179.0446,167.9539,NA,121.7181,182.5584,1393.279,400.7891,530.6224,309.6717,701.4083,154.0533,511.4016,1150.493,383.4149,270.5881,265.1884,307.1133,163.5926,188.2222,364.159,391.2898,135.4277,388.9108,330.6574,136.2703,263.1393,300.6725,256.7356,192.3322,149.4609,785.9105,188.2288,455.8588,162.1526,186.7555,382.1598,1642.115,1562.908,993.5138,690.7852,1354.665,208.8633,391.072,271.5204,137.577,121.3146,822.0387,970.9973,499.3755,289.0212,259.9022,778.0294,106.5093
2020M01,178.0335,189.7275,169.599,NA,124.4949,185.5193,1416.109,406.1801,536.2057,317.8426,711.0262,158.8647,518.5793,1207.325,393.794,281.9957,266.7878,318.3986,165.9993,189.114,367.5507,395.3875,136.5671,386.9678,336.7939,139.4991,267.0865,277.6513,263.1303,193.0952,150.9845,802.2898,189.701,462.87,164.7615,193.3376,388.7778,1661.759,1587.22,1005.38,693.8716,1366.636,216.2987,404.2891,272.4562,139.8917,122.9379,851.457,1011.973,508.2138,292.2096,261.7831,791.5444,108.0844
2020M02,177.1604,188.7091,172.5629,NA,125.3899,193.3784,1461.129,416.6749,543.3962,323.5851,729.8912,157.4961,521.9376,1075.115,400.3714,284.9913,268.3279,324.3402,167.2567,189.964,371.2931,403.5415,137.9469,395.0919,340.1951,142.8696,272.0189,217.9085,264.7423,193.9735,153.3953,818.6302,190.0157,470.3036,166.0222,193.7909,396.4216,1700.989,1621.134,1029.686,698.4495,1393.083,219.9887,407.7444,273.0872,140.9038,125.8583,855.8863,1024.625,525.3341,331.7042,263.8,803.688,110.1299
2020M03,113.386,135.8515,152.5882,NA,114.5479,173.8466,1372.914,380.8501,544.811,285.3245,660.1257,137.7002,445.2696,555.3031,339.9346,210.8777,257.0034,255.2057,154.7406,186.6126,365.5923,378.8004,131.4301,344.7732,295.4855,123.0842,243.2948,123.4276,215.2414,196.1862,145.5393,699.3216,170.9228,452.6814,151.1065,147.2505,359.4974,1615.856,1525.681,973.583,705.3809,1330.179,191.7676,342.2994,270.1149,127.7727,111.8547,781.4508,852.8521,487.65,337.6825,245.4505,705.2168,79.78823
2020M04,77.31244,121.9916,156.1699,NA,110.8659,156.1149,1317.772,379.7396,543.5853,283.2141,641.5838,120.9338,422.1205,378.7133,336.2876,191.4558,251.9375,242.2091,154.786,185.3844,361.2863,368.8177,129.3936,304.0176,275.2983,124.3341,243.0286,110.559,165.659,194.1373,144.1211,640.1738,168.2972,442.4857,147.3802,139.7481,340.8792,1539.507,1506.06,994.177,705.3823,1346.96,186.3255,287.1424,266.4656,116.6439,110.1454,743.8336,862.9652,479.1103,225.9829,245.4865,667.0133,59.88215
2020M05,96.74345,135.4191,160.9587,NA,114.2613,112.0365,1325.289,402.3903,547.2073,293.3229,673.3208,127.6124,457.2541,450.1133,362.1462,225.3722,256.1378,268.9125,163.0146,188.1811,366.4068,383.4779,133.3678,339.6475,280.2887,127.9436,252.544,113.153,151.3778,196.1085,146.6043,689.2474,168.9388,454.213,153.7774,160.9024,350.9164,1616.468,1588.019,1015.246,710.9956,1392.708,188.6158,297.3044,270.3679,120.1356,115.7868,779.4313,919.2747,503.1568,156.7514,254.276,702.5834,66.79915
2020M06,127.3748,156.2612,170.1164,NA,118.5096,110.0212,1377.674,420.6113,554.1118,312.1753,703.5182,137.1996,485.2496,569.806,371.9322,251.7098,266.4178,302.8457,168.8454,192.0957,375.6573,401.1646,138.3145,369.3563,307.758,135.4531,269.404,118.4359,182.0775,197.0891,152.4797,733.5123,185.8616,468.0836,162.1952,177.9739,375.2424,1685.059,1640.019,1027.632,719.2541,1430.241,203.7119,327.5196,274.0748,130.2716,121.3429,823.0166,975.0909,526.0794,137.1563,263.2496,762.4552,82.26672
2020M07,143.4239,166.4895,171.6663,NA,115.5136,134.5141,1407.976,434.0195,561.8302,314.9248,727.4045,143.5873,504.4841,654.0914,376.913,262.7794,269.2684,303.4008,172.4233,194.1172,379.6647,411.1721,139.2588,385.3857,329.6431,137.0901,275.3644,107.427,203.5846,197.7637,153.8738,747.5057,191.8118,482.9826,162.4696,181.3137,378.3788,1754.251,1684.782,1047.58,724.8296,1440.384,210.0815,335.4051,275.8982,134.2819,123.1442,820.449,977.3153,559.3417,136.2618,268.306,765.8174,94.84117
