,Argentina,Brazil,Chile,China,Colombia,Egypt,Greece,India,Korea,Malaysia,Mexico,Pakistan,Peru,Philippines,Poland,Qatar,Russia,Saudi Arabia,South Africa,Taiwan,Thailand,Turkey,United Arab Emirates
2017-10-06,31.35482,38.990383,47.268978,61.871517,13.319636,27.739790000000006,25.031708,32.349777,65.341103,28.226875,49.589199,46.449818,37.558865,36.304012,24.626791,13.652853,27.651661,24.038738,47.530918,32.965549,80.010902,38.234505,15.181218
2017-10-09,31.248272,38.423187,46.978985,61.918888,13.283293,27.972898,25.22258,32.495232,65.294586,28.332003000000004,49.107841,46.384712,37.466831,36.460663,24.841017,13.733059,27.610464,23.594191,47.339611,33.028683,80.08483100000002,36.453175,15.181218
2017-10-10,31.335449,39.173351,47.456074,62.534672,13.310551,28.000872,25.631601,32.854031,66.12262700000001,28.489695,48.682026,45.798798,37.30117,36.607517,25.250843,13.955853,27.767014,23.659809,48.072941,33.245144,81.480087,36.912281,15.345667
2017-10-11,31.42263,39.283138,47.699291,62.288357,13.265122,27.972898,25.549795,32.708572,66.783203,28.454651,48.996761,45.95179,37.420811,36.558571,25.874897,13.839999,28.063637,23.447243,48.68671,33.714146,82.062218,37.74786,15.43222
2017-10-12,30.763954,39.118462,47.502838,61.937836,13.301466,27.749117,25.549795,33.067368,67.183273,28.31448,48.543175,45.343086,37.76133,36.578148,25.632729,13.866735,27.931805,23.659809,49.069309,33.840416,81.711105,38.464069,15.492805
2017-10-13,30.899563,39.649063,47.8209,62.373611,13.319636,27.823709,26.040611,33.571617,67.769417,28.454651,48.246952,45.050137,37.98222,37.008942,25.632729,13.894362,28.2449,23.719885,50.097565,34.110996,82.163872,38.610981,15.528293
2017-10-16,30.560539,39.283138,48.269924,62.667297,13.265122,27.040466,26.095148,33.697685,67.322838,28.402084,47.654514,45.96155200000001,38.30434,36.930614,25.669981,13.679588,28.2861,23.197704,50.041775,34.138054,82.561195,38.592617,15.562047
2017-10-17,30.521795,39.008678,47.970577,62.127308,13.274207,27.49736,25.904274,33.464951,67.31352199999999,28.244394,48.894932,45.57095,38.037441,37.126434,25.409185,13.572645,28.104834000000004,23.234669,49.396126,34.056881,82.17311099999998,38.555889,15.414909
2017-10-18,30.589602000000006,39.063572,47.858318,62.70519300000001,13.328722,27.693171000000003,25.822472,33.387375,67.471687,28.279434,48.385803,45.733707,38.092655,36.578148,25.316044,13.465704999999998,28.063637,23.0868,49.117142,34.038845,81.526306,38.445702,15.380287
2017-10-19,30.483049,38.880604,47.8209,61.606262,13.301466,28.047491,25.522526,33.164337,67.015793,28.148027000000006,48.654255,46.547466,38.055843,36.744591,25.139072,13.3855,27.783491,23.419518,49.00555,34.06590300000001,80.26963,39.336376,15.48415
2017-10-20,30.434618,38.661041,47.77412800000001,62.070469,13.174266,28.196682,25.522526,33.261303000000005,67.527512,28.15679,48.108097,47.589088,38.23991,36.460663,24.962101,13.367675,27.758772,23.393639,48.734531,34.09296,80.574562,39.143551,15.475493
2017-10-23,31.0158,37.718761,47.727352,61.47363299999999,13.065237,27.833035,24.704496,33.33889,67.322838,28.016617,47.534172,46.938076,38.534416,36.117981,24.952791,13.3855,27.618702000000006,22.985136,48.224392,33.885517,80.343559,38.041695,15.345667
2017-10-24,31.006113,37.965771,47.484135,61.42626600000001,12.965294,28.066143,25.058977,33.561924,67.657776,27.92901,47.811878,46.645123,38.773705,35.608868,24.561592,13.403323,27.62694,23.151493,47.913521,33.912571,80.648483,37.628494,15.414909
2017-10-25,30.793016,38.313408,47.456074,61.132587,12.938038,28.159386,24.731764,33.571617,67.62986,27.902729,46.91396,46.254517,38.700077,35.49137899999999,24.747877,13.3855,27.280884000000004,22.967573,47.084538,33.858459,80.805557,37.490757,15.475493
2017-10-26,30.793016,37.169861,47.100594,60.933643,12.856266,28.439114,24.868103,33.717075,67.31352199999999,27.832644,46.497395,46.514915,38.571232,35.217236,24.300793,13.456795,27.247929,23.022104,46.470776,33.867477,80.648483,36.792915,15.406253
2017-10-27,30.860819,38.011505,47.521553,61.73889499999999,12.683639,28.504383,24.868103,34.05648,68.402069,28.174309,46.91396,46.12431,38.479202,35.892792,24.757193,13.537,27.478628000000004,23.290127,47.467144,34.210209000000006,81.68338,37.53667100000001,15.449529
2017-10-30,30.763954,36.739891,47.783485,61.265221,12.547353,29.119785,24.813566,33.969196000000004,68.03922299999999,28.130505,46.423344,45.18034,38.451588,35.883011,25.008675,13.412234,27.495111,23.253155,47.395409,34.183155,81.433891,37.582573,15.33701
2017-10-31,30.996429,36.749035,47.839611,61.86205699999999,12.456495,29.315599,25.277115,34.172844,69.555763,28.174309,46.58997,44.008514,38.497604,36.235466,25.204271,13.483529999999998,27.264404,23.290127,47.754105,34.363537,81.831223,38.399792,15.345667
2017-11-01,30.947996000000003,36.502029,47.979935,62.288357,12.420152,29.213032,25.686134,34.531639,70.92343100000002,28.086702,46.358547,44.75718300000001,38.700077,36.323586,25.222898,13.447882,27.47039,23.045208,47.785988,34.300404,81.507828,39.005814,15.33701
2017-11-02,31.170786,36.502029,47.661877,62.383095,12.44741,29.268976,25.658865,34.599518,70.588493,28.042896,46.57145300000001,45.440742,38.957775,36.999153,25.120441,13.49244,27.552786,23.216188,48.24033,34.219227000000004,81.212135,39.455738,15.30239
2017-11-03,31.848831,35.96228,47.063183,62.36414,12.338381,29.324921000000003,25.60433,34.531639,70.514053,27.946529,46.404831,45.863903,39.003796,36.519402,24.878275,13.3855,27.363277000000004,23.290127,47.658455,34.192173,80.990379,37.830505,15.367304999999998
2017-11-06,32.236282,36.922855,47.558971,63.292549,12.365638,28.877354,25.38619,34.70619600000001,70.635002,28.042896,47.26572,45.603504,39.261482,37.214542,25.111126,13.278558,27.90708,23.354818,48.160622,34.264328000000006,81.748047,39.428192,15.146597
2017-11-07,31.703531,35.82505,47.00705,63.51991999999999,12.438323,28.69087,24.786299,33.911026,69.760452,28.03414,46.978756,45.701145,38.65406,36.63689,25.241529,12.993382,28.104834000000004,23.151493,47.722218,34.183155,81.47085600000003,37.959049,14.94753
2017-11-08,31.68416,36.867962,47.147373,63.662014,12.538266,29.01722,24.786299,34.027386,70.50475300000002,28.042896,46.895435,45.896458,38.782902,36.88166,25.139072,12.847227,28.393209,23.299366,48.049026,34.246288,81.738815,38.298782,14.635941
2017-11-09,31.703531,36.236725,46.707699,63.538864,12.592781,28.840059000000004,24.731764,33.74617,69.50923900000001,28.226875,46.997272,46.449818,38.598843,36.88166,24.952791,12.710877,28.566242,23.267019,47.865696,33.912571,80.934921,37.610123,14.60132
2017-11-10,31.35482,35.523159,46.333511,63.842018,12.601867,28.868031,24.431818,33.629803,69.230133,28.20059,46.053062,46.254517,38.07425300000001,36.499821,24.906218,12.748307,28.500328000000003,23.123768,47.060631,33.876499,79.964706,37.16938,14.523423
2017-11-13,30.95768,35.632935,45.931263,63.82305899999999,12.483751,28.812084,24.131876,33.203129,69.062653,28.235632,46.043812,46.12431,37.770538,36.196312,24.626791,12.351732,28.384974,23.271641,46.909176,33.867477,80.426712,37.297935,14.653251999999998
2017-11-14,29.717825,34.525974,45.341923,63.055702,12.420152,28.606951,24.131876,33.047974,69.174301,28.042896,45.729076,45.57095,37.503647,36.02008400000001,24.785133,12.342821,27.915325,23.239296,46.925121,33.768265,81.341484,37.408119,14.653251999999998
2017-11-15,30.037477000000006,34.782135,45.033222,62.610462,12.456495,28.476412,24.240946,32.805546,69.592972,27.972816,45.506908,45.375641,37.1171,35.863422,24.338051,12.19132,27.528069,23.253155,46.941067,33.578861,80.75012199999998,36.811279,14.488802
2017-11-16,30.754269,35.916531,45.949974,63.98411899999999,12.547353,28.504383,23.422918,33.474644,71.332802,28.253155,46.080833,45.636047,37.098694,36.078823,24.421879,12.111115,27.841169,23.336332,48.248295,33.975708000000004,81.58174100000002,36.838821,14.540733
2017-11-17,30.967369,36.437988,46.819954,64.01255,12.692724,28.606951,23.804665,33.794659,70.91413100000003,28.244394,46.525162,45.505844,37.558865,36.333382,24.785133,12.003282,28.22842,23.447243,49.762787,34.06590300000001,82.635124,36.324627,14.618629
2017-11-20,30.744581,36.76733,43.732922,64.78936800000001,12.610951,28.392492,23.831932,33.76556,71.016472,28.393328000000004,46.284485,45.082687,37.586475,36.529198,25.055246,11.915054,27.989479,22.855745,50.105537,34.002765999999994,83.355858,35.231945,14.410906
2017-11-21,31.064232,36.986893,44.546776,66.27671099999999,12.738153,28.616278,24.32275,34.085575,71.732864,28.472172,47.237949,45.57095,37.95460900000001,36.548775,25.241529,11.843761,28.475611,22.975895,50.663506,34.453734999999995,83.272697,35.094212,14.412636
2017-11-22,31.35482,37.380276,44.04163,66.16301700000001,12.829009,29.138437,24.268213,34.007996,72.021294,28.708712,47.608227,45.408195,38.184696,36.421497,25.427813,11.986349,28.92878,23.068314,50.567852,34.561966,83.475983,35.709419,14.454182
2017-11-24,31.693844,37.261341,43.386806,65.79355600000001,12.783581,28.709518,24.568161,34.347389,72.011978,28.568541,47.450855,44.854836,38.350349,36.538982,25.586155,12.120027,28.86286,23.274414,50.041775,34.634117,82.62586999999998,35.020752,14.558043
2017-11-27,31.325766,37.133266,42.919075,64.55252800000001,12.674553,29.735191,24.486355,34.201939,70.253555,28.489695,46.932468,44.75718300000001,38.028233,36.499821,25.586155,12.387379,28.549763,22.901958,50.288872,33.939629,82.311729,35.45232,14.540733
2017-11-28,31.170786,37.50835,43.003265,65.05461899999999,12.574609,30.443838,24.677229,34.376492,71.304886,28.594822,47.210178000000006,44.268921,37.908592,36.529198,25.520954,12.369555,28.665117,23.336332,51.42075300000001,34.038845,83.189537,34.378006,14.454182
2017-11-29,31.064232,36.282471,42.236187,63.434658,12.620038,30.406540000000003,25.004442,33.998295,70.821083,28.533499,47.376804,44.17126500000001,37.770538,35.93196500000001,24.98073,12.359754,28.121313,23.197704,51.3251,33.641994,82.78295899999998,34.065811,14.281078
2017-11-30,31.257959000000003,35.404221,42.021023,62.75256,12.565523,30.453161,24.868103,33.726776,69.91861,28.699947,46.460373,44.138718,37.779743,35.84384199999999,24.88759,12.369555,27.923563,23.354818,51.030167,33.461613,82.819923,34.791199,14.428215
2017-12-01,31.374197,35.70612,42.226833,61.871517,12.620038,30.593025,25.60433,33.203129,69.844185,28.568541,46.710304,44.529327,37.752132,35.579494,24.570906,12.360643,27.544548,23.308609,50.615685,33.371418,82.875366,35.029942,14.324352
2017-12-04,31.383886,36.264168,41.964901,61.615738,12.620038,30.201403000000006,25.413456,33.319492,70.095383,28.603586,46.617741,44.724628,37.02507,34.99205,24.608166,12.699291,27.997713,23.604361,50.806984,33.317299,82.616653,35.966518,14.41956
2017-12-05,31.306393,36.181828,40.870407,61.341003,12.647295,30.201403000000006,25.004442,33.397068,70.33728,28.971531,46.617741,43.81321,36.702953,35.413048,24.55228,12.899808,27.973000000000003,23.525799,51.077995,33.172989,82.487267,36.471542,14.289732999999998
2017-12-06,31.35482,36.620956,40.49622,60.535759,12.583694,30.080191,24.813566,33.086765,69.164986,28.691189,45.88644,44.529327,36.408447,35.393475,24.384621,12.734939,27.824692,23.410273,49.539597,32.478504,82.662842,36.168526,14.237803
2017-12-07,31.68416,35.724419,40.514931,60.905228,12.492838,30.117485,24.868103,33.697685,69.109177,28.78756,45.673538,43.03199,36.279598,35.638237,24.477766,12.717115,27.750532,23.502695000000006,48.71859,32.505562,83.53143299999998,36.508266,14.294059
2017-12-08,32.255657,35.68782,40.879765,62.061001,12.601867,30.621,25.304384,34.104961,69.29525,28.822601,46.31226,43.617908,36.380833,36.372543,24.645416,12.77326,27.808208,23.632084,48.981632,32.722023,83.725464,37.141834,14.454182
2017-12-11,32.846527,35.761009,41.534588,62.799923,12.65638,30.238705,25.495258,34.28921500000001,69.453407,28.883924,46.006779,42.120575,36.426853,36.715218,24.375307,13.029027,28.360252000000006,23.641325,48.750473,32.947506,83.928749,37.509121,14.519094
2017-12-12,33.263042,36.675854,41.674908,61.928368000000006,12.601867,30.919378,25.467995,33.862537,69.183601,28.927729,45.775356,41.697422,36.500477,36.460663,24.477766,13.046852,28.302578000000004,23.608976,47.722218,32.78516,83.494461,37.33466,14.618629
2017-12-13,33.90234,35.431667,43.227776,63.084129,12.692724,30.742218,25.986076,34.046787,70.30005600000001,29.23435,46.645504,41.762516,36.712151,36.989357,24.645416,13.632355,28.401455,23.53504,49.164967,33.064762,84.316833,37.518303,14.523423
2017-12-14,33.698933000000004,35.04744,43.527122,62.269413,12.774495,30.602354,26.776838,34.211632,69.844185,29.356998,46.303001,40.688347,35.22121,36.940403,24.59885,13.693847,28.533285,23.521181,48.941776,32.938488,84.335312,36.875549,14.358975
2017-12-15,33.543949,35.459106,44.340977,62.155724,12.692724,30.5837,26.99498,34.386181,69.862785,29.427084000000004,46.284485,41.046402,34.494148,36.901241,24.626791,13.728603,28.426168,23.528572,50.145393,32.983589,84.7696,37.398933,14.333007
2017-12-18,34.018578000000005,35.87994000000001,48.934105,62.762028,12.892608,30.924807,27.403994,34.58012,70.23494699999999,29.392046,47.006523,41.046402,35.810223,37.380993,25.101816,13.920206,28.376736,23.826168,52.55262800000001,33.082798,84.852783,38.032501,14.454182
2017-12-19,34.318863,35.801445,48.567997,62.48951,12.936555,30.98119,27.458527,34.675873,69.790428,29.135342,46.276245,40.134983,36.134884,36.817657,25.195518,14.178647,28.043806,23.782145,53.03299300000001,32.738621,84.387566,37.744286,14.340984
2017-12-20,34.309174,35.84762199999999,48.071735,62.46072,12.991486,30.76506,27.758474,34.81266,70.029922,29.373707,46.107933,40.688347,36.5196,36.935219,25.167122,14.198254,28.026823,23.857077,53.089317,32.942711,84.964417,38.057369,14.323572
2017-12-21,34.347916,36.503254,47.5942,63.61225500000001,13.046419,30.924807,28.112955,34.705193,68.928223,29.474554,45.54689000000001,41.469555,37.063831,37.072384,25.223915,14.401443,27.958878,24.006947,53.797394,32.8685,85.299362,38.434906,14.401938
2017-12-22,34.406036,36.484783,48.390099,64.082451,13.101352,30.577126,28.140221,35.037388,69.522186,29.593733,45.032608,42.088028,38.208588,37.444672,25.299633,14.446001,28.281612,24.025679,54.47326999999999,33.21175,85.420311,38.655899,14.471597
2017-12-26,34.386662,36.928036,48.427544,63.756187,13.165439,31.169119,28.194757,35.164413,69.263535,29.667076,44.761436,42.120575,37.93647,37.434875,25.252308,14.356884,28.485445,23.838346,55.213531,32.803562,85.922737,38.84927,14.253913
2017-12-27,34.512584999999994,37.038845,48.408817,63.49709300000001,13.165439,31.009377,28.38563,34.998306,70.29815699999999,29.832098,45.350536,42.771591,37.983387,37.670002,25.526787,14.312325,28.493933,23.978844,55.712395,32.933440999999995,85.72734799999998,38.766396,14.375815
2017-12-28,34.49700900000001,37.269993,48.970627,63.7178,13.192904,30.840237,28.494263,34.861519,71.648949,30.042957,45.415985,43.246986,38.33057,37.88554,25.735018,14.303412,28.425991,24.578318,55.575611,33.369461,85.364494,39.926624,14.610913
2017-12-29,34.370472,37.399433,48.839531,63.85214200000001,13.220369,30.727476,28.633528,35.242573,71.783066,30.226318,46.08923,43.921055,38.452549,38.032505,25.640369,14.437091,28.468458,24.522116,56.315868,33.592106,86.062302,40.018707,14.628327
2018-01-02,34.993439,38.53667100000001,50.328316,66.337532,13.449255,31.272488,29.134893,35.31097000000001,72.683594,30.49218,47.108452,44.772511,39.240738,38.336212,25.91485,14.552942000000002,28.918583,24.352579,56.275639,34.139454,86.61122900000002,41.224976,14.750232
2018-01-03,35.275726,39.008209,50.337677,66.865311,13.623207999999998,31.140932,29.246305,35.437981,73.325447,30.785553000000004,47.099102,44.701561,39.550388,38.982822,26.009499,14.579679,29.487614,24.775017,56.517029,34.4827,88.620903,40.48832700000001,15.06892
2018-01-04,35.480141,39.267094,50.55304,67.277939,13.733072,30.962393,29.608402,35.594315,72.798546,31.051416,47.173908,45.623974,39.662987,38.963226,26.728828000000004,14.588591,30.37088,24.934252,56.299786,34.473427,89.467575,40.690899,15.193434
2018-01-05,35.519073,39.609192,50.993118,67.757736,13.723918,31.234901,29.580551,36.17078400000001,73.756546,31.491476,47.669483,46.227085,40.066467,39.36491,26.738293,14.567203,30.379372,24.884607,56.774506,34.751740000000005,89.560608,41.344688,15.220426000000002
2018-01-08,35.587212,39.452015,51.152298,68.09360500000001,13.79716,31.620169,29.608402,36.141472,73.833199,31.702337,47.669483,46.723774,39.634838,38.522354,26.548998,14.989618,30.65115,24.962355,56.082527,34.658966,89.27217900000002,41.123688,15.411988
2018-01-09,35.470402,39.146904,50.899483,68.13198100000001,13.632364,31.498011,29.496990000000004,36.014454,73.536224,31.40896,47.304813,46.191616,39.437786,38.95343,26.104149,15.016356,30.719093,24.783447,56.46875,34.612583,88.8349,40.322575,15.542598000000002
2018-01-10,35.470402,39.119167,50.656033,67.863304,13.614053,31.864485,29.357723,35.85812,73.18175500000002,31.353956,46.266895,47.14950200000001,39.691135,38.777077,26.028429,15.060915,30.770056,24.85932,55.720451,34.278606,89.020981,39.37413400000001,15.50777
2018-01-11,35.869492,39.849579,51.236568,68.036034,13.769694,32.043022,30.16548,36.219635,73.87151300000002,31.54648,46.472603,46.652813,39.963253,38.747688,26.577389,15.270343,31.118265,25.02792,55.28594200000001,34.491982,90.295631,40.405453,15.50777
2018-01-12,36.297787,39.96978,51.517467,69.08199300000001,13.852093,32.043022,30.555431,36.278255,74.628334,31.757341,47.398319,46.368996,40.329197,38.806473,26.965452000000006,15.446795000000002,31.483465,25.899027,55.953789,34.751740000000005,91.10508,40.76456500000001,15.516475
2018-01-16,36.414593,39.831093,51.011841,68.46785,13.806315,31.63896,30.444014000000006,35.692017,74.254715,31.619822,48.314678,46.368996,40.460564,38.414585,27.381907,15.349657,30.965389,26.020794,56.444611,34.816677,90.918991,39.71484,15.324916
2018-01-17,36.570339,40.55226500000001,51.498741,69.494621,13.833782,32.099403,30.249043,36.5616,74.599594,31.821512,48.847668,47.007591,40.404263,38.610531,27.703712,15.372827,31.466475,25.826904000000006,57.377975,35.234142,91.756355,40.561989,15.525185
2018-01-18,36.706612,40.644726,51.976276,69.619377,14.071822,32.043022,30.137625,36.08284,74.043953,31.729837,49.202991,46.865681,40.779598,38.208843,27.751038,15.28371,31.959071999999995,25.655491,58.214787,35.484623,91.049263,41.10527,15.459879
2018-01-19,36.511932,41.116264,52.126083,70.435028,13.961958,31.996038,30.49972,36.57137700000001,74.41758,32.09655,49.072079,47.717136,40.807747,38.78688,27.817289,15.506503,31.687296000000003,25.486891,57.796383,36.031963,91.365593,40.212074,15.742867000000002
2018-01-22,36.784485,41.264194,52.098,70.924438,14.062667,32.043022,31.001085,36.835182,73.612854,32.234074,49.137535,48.781464,40.882809,38.68890800000001,28.082308,15.426297,32.145916,25.524359,59.132065,36.477264,91.477242,41.41835,15.486001000000002
2018-01-23,36.765018,40.367352,51.395744,71.970413,14.15422,32.033627,31.474598,37.186928,73.881096,32.289078,49.109482,48.426685,40.713913,38.571342,28.139095,15.400453,32.035507,25.518738,59.58266800000001,36.338104,91.719147,41.74984,15.53215
2018-01-24,36.75528,42.854481,51.751553,72.162323,14.850028,32.043022,32.003819,37.098988,74.628334,32.59161,50.418568,48.000957,41.445801,38.522354,28.39465,15.444122,32.281807,25.543089,60.290733,36.180401,92.751892,42.30233,15.560015
2018-01-25,36.726078,43.316772,52.191631,71.67291999999998,14.914117999999998,31.949055,31.864553000000004,36.854725,75.021118,32.747467,50.007141,47.114025,41.29567,38.757492,28.148563,15.43521,32.290295,25.655491,60.54820600000001,36.282448,92.27739,41.93401,15.568719
2018-01-26,37.368515,43.760578,52.54744300000001,73.62093399999998,14.840873,32.043022,31.836695,37.177151,75.720467,33.059174,50.558826,46.688297,41.577171,39.070999,28.385185,15.417386,31.925102000000006,26.067625,61.13559300000001,36.338104,93.468292,42.965321,15.690624
2018-01-29,36.911022,42.89146,52.285267,72.200714,14.602834,32.024231,31.613863,36.913349,75.327667,32.976658,49.857529,46.688297,41.408268,38.414585,28.053913,15.470859,31.551413,25.711693,58.67343100000001,36.031963,92.910065,42.283916,15.50777
2018-01-30,36.609272,42.817497,51.920101,70.857254,14.547902,31.84569,30.778257,36.346653,74.398422,32.60078,49.221691,46.227085,40.723293,37.601429,27.760504,15.158944,31.508944,25.945862,57.595226,35.57738900000001,92.28669,41.841927,15.351035
2018-01-31,37.144634,43.07637800000001,52.397625,71.78808599999998,14.547902,31.554396,31.418892,36.395504,74.954048,32.646622,49.661175,46.581863,40.59193,37.336899,27.77943,15.100126,31.908115,25.964592,58.045818,35.846428,92.714684,41.897175,15.296179
2018-02-01,36.998627,43.196579,52.59425699999999,70.156754,14.813408,31.855087,31.975962,35.7995,73.909836,32.60078,50.549484,46.404472,40.892197,36.807858,27.552277,14.971797,32.086464,25.805357,57.377975,35.753654,92.668152,42.081333,15.368452
2018-02-02,35.441204,41.66177,51.611099,68.813309,14.282395,31.009377,31.168207,34.568401,70.93045,32.334915,49.446106,46.049702,39.634838,36.445362,27.04117,14.704443,31.373056,25.496256,55.34226999999999,35.030045,91.42141,41.068439,15.115939
2018-02-05,34.175797,40.18243,50.281498,66.769356,14.007734,30.248236,28.939917,33.698822,68.83242800000001,31.638157,47.388969,45.623974,39.165676,35.475441,26.104149,14.151912,30.37088,25.51499,52.518021,34.102345,88.955864,39.899002,14.837304
2018-02-06,34.759827,41.717247,51.526833,68.151184,14.062667,31.046963,30.49972,35.037388,71.524406,32.188232,48.660652,46.227085,39.306419,37.033192,26.416487,14.223207,31.186213,25.77726,55.575611,34.454868,91.514458,41.050026,15.020157
2018-02-07,34.263397,40.432072,51.395744,65.531456,13.91618,31.140932,30.221184,34.138493,68.200142,31.711504,47.72559,46.120659,38.293037,36.739273,25.848595,14.428179,30.277462,25.065388,54.167522,33.851868,89.402451,39.834541,14.976624
2018-02-08,33.221867,39.10067,49.513702,62.7486,13.531653,30.389189,28.800652000000003,33.513176,66.035057,30.959740000000004,46.322998,45.233719,37.720657,35.544018,25.02515,14.151912,29.300768,24.559582,51.858234,32.655128000000005,86.49958000000002,38.453312,14.854717
2018-02-09,32.783840000000005,39.90506,49.373249,63.17083,13.449255,30.370396000000003,29.051332,34.548862,67.606186,31.188934000000003,47.071045,45.30468,37.748806,35.847736,25.460537,14.18756,29.368717,24.91552,53.354836,33.323074,89.067513,39.226807,14.889547
2018-02-12,34.058983000000005,40.478298,49.860146,64.283966,13.668985,31.037565,29.413431,34.724728000000006,68.497124,31.665663,47.332863,45.588497,37.99277100000001,35.886925,25.895922,14.374706,30.099106,25.430689,54.956051,33.675602000000005,89.92347,40.110794,14.901738
2018-02-13,34.253662,40.690952,49.607338,64.955688,13.54081,30.999983,29.496990000000004,34.705193,68.746208,31.739,47.454422,45.723309,38.386864,36.033882,26.170401,14.54403,30.600193,25.430689,55.961834,33.833313000000004,90.705009,39.917416,14.967914000000002
2018-02-14,35.285461,41.78196,50.496864,66.999649,13.705607,31.253691,30.026209,34.881058,70.777168,32.197395,48.174419,45.978745,39.447178,36.39637800000001,26.823481,14.615325,31.41552,25.121588,58.102139,34.380657,91.551674,40.202869,14.985328
2018-02-15,35.772156,42.077824,51.470654,68.678955,13.961958,31.72353,30.49972,35.115547,72.357864,32.490761,48.782204,45.55302,39.756821,36.39637800000001,26.747761,14.766826000000002,31.755238,25.739796,60.41141500000001,35.002216,92.333214,41.206566,14.898255
2018-02-16,35.869492,42.105572,51.10548,68.362289,13.961958,32.043022,30.249043,34.412075,72.55905200000002,32.609947,48.716751,46.227085,39.38149600000001,36.445362,26.15147,14.722267,31.296618,25.795994,59.743584,35.05788,92.072693,41.399929,14.776351000000002
2018-02-20,35.957096,42.410679,51.180382,67.77693199999999,13.925335,32.033627,29.552696,33.991935999999995,69.876648,32.499935,48.108963,45.872318,39.08123,36.788261,26.123077,14.918326,31.390039,25.5459,58.005577,34.51981,91.523758,39.631966,14.724109
2018-02-21,35.80135300000001,42.392185,51.049294,68.400673,13.824627,31.544994,29.10704,33.845371,69.694633,32.215733,47.566628,45.482063,38.837261,36.112255,25.469999,14.811384,31.840168,25.458788,58.17455699999999,34.399208,90.649178,40.460701,14.732815
2018-02-22,35.947361,42.771267,51.667286,68.28553000000001,13.952803,31.629562,29.691965000000003,33.689045,69.67546800000001,32.472427,48.520393,46.014225,39.231358,36.141651,25.668764000000003,14.695532,32.553577000000004,25.655491,58.214787,34.297161,91.356293,40.884274,14.828595000000002
2018-02-23,36.404858,43.215069,52.435085,69.417862,14.053513,31.939657,29.719818,34.539097,71.16037,32.628284,48.417534,45.907791,39.315811,36.043686,25.829666,14.855944,32.434673,25.599291,60.58039100000001,34.946552000000004,92.658852,41.252602,14.828595000000002
2018-02-26,36.706612,43.575661,52.144821,70.05119300000001,14.108444,31.96785,29.691965000000003,34.773582,71.965096,32.719963,48.286629,45.162766,39.672367,36.161247,26.047359,14.851489,33.317944,25.524359,60.588436,35.178478000000005,94.64991,41.961632,14.941792
2018-02-27,35.811089,42.799011,51.030571,67.37389399999999,13.870403,31.84569,29.162748,34.011478000000004,69.991608,32.234074,47.267406,45.233719,39.550388,35.710579,25.564651,14.42194,32.324268,25.168425,58.27916,34.491982,93.338051,40.847439,14.663157
2018-02-28,36.034969,42.050091,50.29085900000001,66.40469399999999,13.641520000000002,31.977243,28.577822,33.532711,69.06234,32.06905,46.668968,45.659447,39.334576,35.446056,24.883177,14.205383,31.74675,24.990456,57.418201,34.000298,93.54274,41.068439,14.541255
2018-03-01,35.713749,42.040848,49.607338,66.19358100000001,13.366858,32.127590000000005,28.828503,33.493633,68.707886,31.931528000000004,46.912083,45.55302,39.503468,35.26970700000001,24.61816,14.027147,31.695789,25.084122,57.30555699999999,34.139454,93.272926,40.663277,14.567376
2018-03-02,35.528809,42.161045,49.981873,66.19358100000001,13.284459,32.043022,28.577822,33.669506,69.263535,32.206565999999995,46.85598,45.907791,39.541,35.426456,24.902107,14.071707,31.772224,24.962355,57.723965,34.352821,92.984505,40.884274,14.480301999999998
2018-03-05,35.616413,42.456909,49.869511,66.279945,13.394324,33.405556,28.132164000000003,33.708591,68.928223,32.224899,47.005596,45.836834,39.644226,35.622406,24.996756,14.160824,32.120441,25.056021,58.198692,34.417767,93.235703,40.86586,14.819892
2018-03-06,36.210178000000006,42.752781,49.850788,66.95166800000001,13.595743,33.170635,28.132164000000003,33.249371000000004,71.361549,32.243233000000004,47.332863,45.659447,39.972633,35.23051500000001,25.110334,13.9915,31.534422,25.056021,59.236671,34.788845,92.705376,40.534363,14.462889
2018-03-07,36.034969,42.179535,49.869511,67.153191,13.430944,33.593491,28.382845,33.171204,71.169945,32.142391,47.211311,45.623974,39.653603,35.387272,25.460537,13.839999,31.339081,25.243355,59.421726,34.816677,92.444862,40.967155,14.480301999999998
2018-03-08,35.859756,41.652523,49.70097,67.421883,13.366858,34.38282,28.466406,33.268917,70.940033,31.940691,48.034157,45.198242,39.306419,35.23051500000001,24.892641,13.750882999999998,31.347574,25.618025,59.244705,34.91872,92.240166,40.423866,14.436766
2018-03-09,36.911022,42.521633,50.740307,69.18755300000001,13.559120000000002,34.627140000000004,28.912064,33.708591,72.999725,32.463261,48.50169,45.51754,39.494091,35.749767,25.346958,13.866735,31.925102000000006,26.451664,59.856228,35.428959000000006,92.910065,40.930325,14.697985
2018-03-12,37.037567,42.734287,50.571766,69.465836,13.513343,34.899643,29.218452000000006,33.991935999999995,72.999725,32.527439,48.679352,45.730408,39.419022,35.681179,25.460537,14.437091,31.857155,26.929367,59.349316,35.744377,93.56134,40.690899,14.401938
2018-03-13,36.77475,42.31823,50.206593,68.30471,13.449255,34.683516999999995,28.772797,33.943085,72.60695600000003,32.454097999999995,48.49234000000001,46.546387,39.325191,35.34808,25.110334,14.535119,31.356068,26.826334000000006,58.48031999999999,35.725821999999994,93.55204,40.073959,14.410644
