date,Brazil,Australia,Canada,Chile,China,Colombia,EMU,Indonesia,India,Japan,Korea,Malaysia,Mexico,Norway,New Zealand,Philippines,Poland,Russia,South Africa,Singapore,Sweden,Switzerland,Taiwan,Thailand,Turkey,UK,USA
20110103,0.118608,0.058800,0.025825,0.054700,0.038200,0.045800,0.024270,0.065621,0.078150,0.005650,0.040100,0.039600,0.065252,0.038177,0.047250,0.039000,0.054197,0.073794,0.071134,0.020380,0.031375,0.013155,0.014700,0.033400,0.090040,0.026300,0.021880
20110104,0.119055,0.058245,0.026102,0.056700,0.038300,0.045500,0.024130,0.064499,0.077800,0.006000,0.040100,0.039500,0.065151,0.037899,0.047250,0.038000,0.054500,0.073600,0.069950,0.019900,0.031830,0.013330,0.014700,0.033300,0.090720,0.026720,0.021264
20110105,0.119627,0.058275,0.027782,0.057400,0.038300,0.043500,0.024930,0.065257,0.077350,0.006075,0.040150,0.039500,0.066353,0.037772,0.047050,0.037750,0.055305,0.073700,0.069650,0.019900,0.032920,0.013730,0.014550,0.033400,0.089043,0.027610,0.023098
20110106,0.120037,0.058150,0.026945,0.058100,0.039300,0.043500,0.024638,0.066238,0.078400,0.006390,0.040900,0.040200,0.066028,0.038150,0.047150,0.037750,0.055307,0.073700,0.070050,0.020930,0.032540,0.014055,0.014900,0.035200,0.089734,0.027390,0.022835
20110107,0.121482,0.057788,0.026439,0.058700,0.039300,0.046300,0.024205,0.069511,0.078800,0.006370,0.040900,0.040500,0.065665,0.038107,0.046975,0.037750,0.055039,0.073800,0.070350,0.021450,0.031715,0.013930,0.015050,0.035500,0.089522,0.027413,0.021650
20110110,0.122677,0.057900,0.026305,0.059400,0.040100,0.046300,0.024265,0.072500,0.079600,0.006375,0.040850,0.041300,0.066107,0.037999,0.046875,0.038000,0.055542,0.073800,0.071300,0.021780,0.031725,0.013635,0.015200,0.036000,0.090139,0.027935,0.021640
20110111,0.121842,0.056415,0.026548,0.060000,0.040400,0.046800,0.024550,0.073498,0.079550,0.006250,0.041150,0.041200,0.066356,0.037847,0.046450,0.038500,0.055221,0.073700,0.071600,0.021800,0.032340,0.013605,0.015350,0.036400,0.090397,0.027955,0.021830
20110112,0.122609,0.057225,0.027170,0.061200,0.040700,0.046800,0.025588,0.074503,0.079650,0.006400,0.041000,0.041500,0.066052,0.038601,0.046075,0.039250,0.055438,0.074000,0.072167,0.021930,0.033145,0.014145,0.015400,0.035600,0.090098,0.028790,0.022305
20110113,0.122364,0.057665,0.026987,0.060500,0.041900,0.046200,0.026218,0.077497,0.079450,0.006325,0.041400,0.041250,0.066154,0.039154,0.046600,0.039250,0.055543,0.074500,0.072933,0.021300,0.033085,0.014445,0.015500,0.036100,0.091999,0.028470,0.021410
20110114,0.123728,0.057455,0.027085,0.061200,0.041600,0.046300,0.026500,0.077017,0.079025,0.006300,0.041400,0.041000,0.066765,0.039205,0.046400,0.040500,0.055854,0.074200,0.073533,0.020750,0.032890,0.015225,0.015400,0.035800,0.092442,0.028785,0.021325
20110117,0.124606,0.057463,0.027165,0.061300,0.042000,0.046300,0.026340,0.077017,0.080100,0.006500,0.041550,0.041600,0.066778,0.039100,0.046325,0.040500,0.055544,0.074200,0.075150,0.020780,0.032600,0.015195,0.015400,0.035500,0.092442,0.028785,0.021450
20110118,0.124162,0.057838,0.027930,0.062300,0.042600,0.046400,0.026760,0.077017,0.079550,0.006600,0.041600,0.041450,0.066778,0.039550,0.046100,0.043750,0.055423,0.074000,0.075550,0.020650,0.032970,0.015105,0.015400,0.035600,0.091595,0.028945,0.021863
20110119,0.123645,0.057930,0.026955,0.061300,0.043400,0.047500,0.026658,0.077505,0.079850,0.006860,0.042350,0.041700,0.068553,0.039555,0.046550,0.044500,0.055100,0.074000,0.074400,0.020900,0.032830,0.014905,0.015650,0.035400,0.092250,0.028425,0.021420
20110120,0.124105,0.057800,0.027353,0.060700,0.042300,0.046500,0.027405,0.078495,0.080300,0.006610,0.042400,0.041700,0.069155,0.039976,0.046475,0.047500,0.055712,0.075200,0.074950,0.020500,0.033750,0.015255,0.015450,0.035500,0.094358,0.029180,0.022280
20110121,0.124215,0.058300,0.027953,0.060800,0.043200,0.048500,0.027700,0.085005,0.080150,0.006560,0.042150,0.041600,0.069361,0.040095,0.046800,0.048250,0.055913,0.075600,0.077400,0.020700,0.033620,0.015350,0.015450,0.035700,0.095738,0.029150,0.022490
20110124,0.124774,0.058175,0.027685,0.061800,0.042700,0.049000,0.027300,0.083500,0.080900,0.006640,0.042500,0.042100,0.068455,0.040048,0.046800,0.047750,0.055514,0.076700,0.076200,0.020480,0.033545,0.015065,0.015350,0.036000,0.095951,0.028805,0.022105
20110125,0.124785,0.057475,0.027480,0.061400,0.042900,0.052000,0.027125,0.079992,0.080500,0.006740,0.042750,0.042100,0.067105,0.040094,0.046650,0.047750,0.054979,0.077400,0.076200,0.020300,0.033570,0.015085,0.015500,0.036200,0.093046,0.027850,0.022215
20110126,0.125687,0.057350,0.027310,0.060800,0.043100,0.054500,0.027800,0.079003,0.080500,0.006775,0.042250,0.041950,0.067556,0.040355,0.046550,0.047250,0.055467,0.076800,0.076700,0.019900,0.034565,0.015150,0.015350,0.036700,0.094233,0.028735,0.022440
20110127,0.126422,0.057238,0.027210,0.060900,0.043600,0.053000,0.028068,0.079000,0.080050,0.006680,0.042050,0.041518,0.067578,0.040552,0.046350,0.044000,0.056117,0.076900,0.077400,0.019954,0.035020,0.015265,0.015409,0.036412,0.095045,0.028910,0.022270
20110128,0.125961,0.056700,0.026710,0.060500,0.044700,0.052000,0.027995,0.079000,0.079700,0.006360,0.042050,0.041200,0.067578,0.040739,0.046375,0.043750,0.056675,0.077000,0.079250,0.019500,0.034825,0.015115,0.015300,0.036500,0.098773,0.028885,0.021554
20110131,0.126685,0.056800,0.026800,0.060000,0.044300,0.051800,0.028345,0.082498,0.079650,0.006360,0.042000,0.041100,0.067864,0.040404,0.046200,0.044750,0.056495,0.076900,0.079500,0.019050,0.034660,0.015095,0.015250,0.036300,0.097500,0.029220,0.021830
20110201,0.126122,0.057513,0.027100,0.059500,0.043800,0.052500,0.028620,0.083498,0.080200,0.006675,0.042000,0.041100,0.067357,0.040747,0.046250,0.044500,0.056188,0.077100,0.079000,0.019480,0.035055,0.015585,0.015550,0.036800,0.097817,0.029960,0.022445
20110202,0.125001,0.057500,0.027853,0.059700,0.043800,0.046500,0.028815,0.083498,0.080000,0.006675,0.042000,0.041450,0.067357,0.040923,0.046150,0.044750,0.055378,0.077000,0.078800,0.019500,0.035425,0.015435,0.015550,0.037200,0.097629,0.030670,0.023100
20110203,0.126031,0.058000,0.028255,0.060200,0.043800,0.053500,0.028020,0.083498,0.080150,0.006875,0.042000,0.041450,0.067357,0.041050,0.045900,0.044750,0.055166,0.077300,0.079850,0.019500,0.034640,0.015085,0.015550,0.037200,0.098720,0.030520,0.023710
20110204,0.126760,0.058985,0.029075,0.061000,0.043800,0.053500,0.028770,0.083513,0.080900,0.007240,0.042000,0.041450,0.070159,0.041346,0.046075,0.044750,0.055068,0.077500,0.079200,0.019500,0.035800,0.015485,0.015550,0.037200,0.099143,0.031875,0.025195
20110207,0.126655,0.059700,0.029365,0.061600,0.043800,0.053700,0.028525,0.083513,0.081650,0.007325,0.043000,0.042800,0.070159,0.041589,0.046200,0.045250,0.055076,0.077000,0.079050,0.021500,0.035775,0.015470,0.015550,0.037900,0.099485,0.031950,0.025340
20110208,0.124517,0.059638,0.029001,0.061400,0.043800,0.053800,0.028780,0.079995,0.081500,0.007450,0.042850,0.042700,0.071160,0.041554,0.046150,0.044750,0.055081,0.075400,0.078200,0.021200,0.036230,0.015425,0.016250,0.038100,0.100233,0.031755,0.025330
20110209,0.125248,0.059375,0.029335,0.061000,0.046800,0.054000,0.029145,0.081007,0.081800,0.007640,0.043100,0.043200,0.070108,0.041856,0.046700,0.045500,0.055534,0.075100,0.078300,0.021700,0.036510,0.016125,0.016600,0.038600,0.100043,0.031990,0.025660
20110210,0.125739,0.059300,0.029215,0.060400,0.045900,0.053000,0.029090,0.080981,0.081200,0.007470,0.042400,0.042600,0.070556,0.041550,0.046900,0.045500,0.055595,0.074500,0.078400,0.021100,0.036490,0.015735,0.016250,0.038200,0.100156,0.032065,0.025890
20110211,0.126135,0.058563,0.029588,0.060400,0.046000,0.052700,0.028850,0.081990,0.080950,0.007425,0.042700,0.042600,0.070467,0.041326,0.047025,0.046375,0.055481,0.074700,0.078300,0.021250,0.035910,0.015435,0.016250,0.038600,0.099806,0.032055,0.025780
20110214,0.126917,0.058975,0.029585,0.060700,0.045400,0.052500,0.028845,0.084461,0.080700,0.007475,0.042750,0.042750,0.070009,0.041447,0.046675,0.046375,0.055363,0.074400,0.078300,0.021250,0.036210,0.015465,0.016350,0.039100,0.099434,0.031780,0.025455
20110215,0.126917,0.058715,0.029718,0.060300,0.046600,0.053000,0.028850,0.084461,0.080500,0.007360,0.042500,0.042750,0.069860,0.041850,0.046650,0.047500,0.056245,0.073900,0.078050,0.021250,0.036425,0.015450,0.016550,0.038600,0.099087,0.032050,0.025440
20110216,0.124614,0.058650,0.029853,0.060700,0.046900,0.052500,0.028440,0.081273,0.080500,0.007700,0.042575,0.042400,0.069659,0.041264,0.046900,0.047500,0.056054,0.073600,0.077300,0.021180,0.036040,0.015565,0.016900,0.038800,0.098278,0.031600,0.025495
20110217,0.123787,0.058650,0.029400,0.061100,0.046600,0.052700,0.027880,0.083211,0.080500,0.007490,0.042700,0.042300,0.069261,0.041552,0.046700,0.047250,0.056109,0.073000,0.077250,0.020550,0.035380,0.015305,0.016950,0.038600,0.098721,0.030975,0.024710
20110218,0.124077,0.058423,0.029373,0.060800,0.046200,0.053500,0.028495,0.083211,0.080400,0.007400,0.042150,0.042300,0.069261,0.042050,0.046650,0.047250,0.056165,0.072900,0.077050,0.020450,0.035980,0.015610,0.016600,0.038600,0.099856,0.031450,0.025040
20110221,0.124759,0.058565,0.029355,0.061000,0.047600,0.054000,0.028225,0.083211,0.080600,0.007240,0.042300,0.042350,0.069131,0.041786,0.046900,0.047250,0.055952,0.072900,0.077250,0.020280,0.035490,0.015315,0.016500,0.038400,0.099856,0.031075,0.024800
20110222,0.124107,0.057500,0.028275,0.061000,0.045600,0.054000,0.028125,0.081498,0.080500,0.006875,0.041550,0.042000,0.068760,0.041545,0.045700,0.047250,0.055996,0.072900,0.077700,0.019630,0.035220,0.015555,0.016000,0.038200,0.101553,0.030745,0.023895
20110223,0.124634,0.057593,0.027755,0.060200,0.045300,0.054600,0.028160,0.078510,0.080550,0.006685,0.041900,0.041900,0.069459,0.041703,0.045625,0.047250,0.055838,0.072900,0.077750,0.019625,0.035330,0.015525,0.015950,0.038300,0.101819,0.030645,0.023585
20110224,0.124395,0.057925,0.027920,0.060300,0.044100,0.054700,0.028150,0.079992,0.081150,0.006680,0.041350,0.041600,0.069156,0.041746,0.044700,0.047250,0.055993,0.073200,0.078200,0.019300,0.035340,0.015410,0.015400,0.038400,0.101927,0.030075,0.023880
20110225,0.124434,0.057788,0.027895,0.060400,0.044100,0.054000,0.028175,0.080019,0.081700,0.006925,0.041500,0.041550,0.068917,0.041855,0.043900,0.047250,0.055840,0.074000,0.078150,0.019850,0.035370,0.015690,0.015600,0.038800,0.101449,0.029663,0.023755
20110228,0.124247,0.057275,0.028409,0.060200,0.043700,0.053000,0.028200,0.079515,0.081250,0.007000,0.041550,0.041700,0.069359,0.041806,0.043800,0.047500,0.055835,0.073244,0.078250,0.019650,0.035360,0.015755,0.015600,0.039000,0.102862,0.029500,0.023440
20110301,0.124161,0.057600,0.028500,0.060000,0.044600,0.054000,0.028408,0.078498,0.081200,0.007100,0.041550,0.041750,0.070163,0.041897,0.044350,0.047250,0.055694,0.072900,0.078350,0.019780,0.036250,0.015910,0.015800,0.038800,0.104776,0.029620,0.023565
20110302,0.124715,0.057263,0.028331,0.060300,0.044800,0.053800,0.028420,0.078493,0.081200,0.006825,0.041850,0.041650,0.070862,0.042040,0.043500,0.047500,0.055525,0.071800,0.077300,0.019850,0.036340,0.015795,0.015800,0.038800,0.104373,0.029690,0.023395
20110303,0.125853,0.057913,0.029576,0.059800,0.044800,0.054000,0.030095,0.077497,0.080600,0.007080,0.042500,0.041700,0.072159,0.042468,0.043400,0.047500,0.056148,0.071000,0.078300,0.020100,0.037765,0.016300,0.016000,0.038900,0.104471,0.030575,0.025035
20110304,0.125826,0.057525,0.028939,0.060000,0.044900,0.052500,0.029860,0.075511,0.080000,0.007030,0.042700,0.042000,0.072058,0.042250,0.043375,0.048000,0.056139,0.070900,0.079600,0.020350,0.036870,0.016125,0.015950,0.038900,0.105532,0.029760,0.023990
20110307,0.125831,0.057175,0.028833,0.060200,0.043800,0.052500,0.029925,0.077003,0.080400,0.007010,0.042550,0.041800,0.071556,0.042389,0.043300,0.047750,0.056445,0.070900,0.081050,0.020150,0.037065,0.016265,0.015800,0.038700,0.106411,0.029575,0.023672
20110308,0.125831,0.057575,0.029368,0.060300,0.041900,0.051500,0.030120,0.077498,0.080025,0.007075,0.042400,0.041600,0.072052,0.042169,0.043750,0.049000,0.057014,0.070900,0.081067,0.020000,0.037210,0.016230,0.015800,0.038400,0.105906,0.030120,0.024335
20110309,0.125621,0.057300,0.029092,0.060300,0.041200,0.050300,0.030050,0.077498,0.079625,0.007110,0.041750,0.041100,0.071750,0.042228,0.044300,0.048750,0.056909,0.070900,0.080000,0.019750,0.037130,0.016130,0.015500,0.038200,0.105756,0.029790,0.023800
20110310,0.125267,0.056563,0.028461,0.060100,0.042000,0.050200,0.029755,0.077498,0.078600,0.007080,0.040850,0.040000,0.071000,0.042126,0.043825,0.049250,0.056697,0.071900,0.079950,0.019180,0.036830,0.015640,0.015000,0.036900,0.104964,0.029118,0.023380
20110311,0.125188,0.056515,0.027894,0.059900,0.041800,0.050300,0.029400,0.077498,0.078550,0.006500,0.040950,0.039800,0.071000,0.041805,0.043575,0.048500,0.056636,0.072000,0.079800,0.019150,0.036515,0.015275,0.014600,0.036600,0.104549,0.028590,0.022775
20110314,0.124798,0.055763,0.027230,0.060100,0.041100,0.049500,0.029225,0.077498,0.079100,0.005888,0.039500,0.039700,0.070403,0.041772,0.043100,0.049000,0.055905,0.072400,0.079350,0.019230,0.036220,0.015365,0.014400,0.035800,0.103770,0.028088,0.021945
20110315,0.125756,0.054650,0.026461,0.059600,0.038800,0.049800,0.028235,0.077498,0.078600,0.005750,0.038800,0.038900,0.069951,0.040948,0.042150,0.048750,0.054634,0.072500,0.078950,0.018730,0.035185,0.014910,0.013850,0.034700,0.102306,0.027563,0.021440
20110316,0.125720,0.054975,0.025819,0.059900,0.039700,0.052500,0.027775,0.077498,0.079050,0.005850,0.039650,0.039450,0.069852,0.041285,0.042475,0.048500,0.054506,0.072100,0.079400,0.018950,0.034450,0.014365,0.014100,0.035800,0.103175,0.027038,0.020730
20110317,0.126481,0.055590,0.025943,0.059900,0.038800,0.049500,0.028615,0.079996,0.078850,0.005900,0.040000,0.038800,0.070555,0.041945,0.042300,0.048250,0.055171,0.071800,0.080400,0.018500,0.035425,0.014885,0.013850,0.034600,0.103929,0.027725,0.021195
20110318,0.126294,0.055763,0.026300,0.059600,0.039800,0.049500,0.029145,0.078760,0.080100,0.006040,0.040250,0.039200,0.070952,0.042306,0.042950,0.048250,0.055758,0.071800,0.080200,0.018450,0.035870,0.015120,0.014000,0.035300,0.104982,0.027463,0.021665
20110321,0.126777,0.056080,0.026903,0.060000,0.041400,0.049500,0.029670,0.078516,0.080600,0.006030,0.041000,0.040000,0.070952,0.042653,0.043450,0.048500,0.055615,0.071400,0.080200,0.018780,0.036650,0.015850,0.014400,0.036300,0.104794,0.027900,0.022330
20110322,0.126777,0.056400,0.027006,0.060600,0.041600,0.050500,0.029670,0.078495,0.080450,0.006113,0.041150,0.040450,0.071350,0.042646,0.043450,0.048000,0.055874,0.071500,0.079850,0.018800,0.036720,0.016075,0.014500,0.036500,0.103617,0.028588,0.022760
20110323,0.126274,0.056253,0.026909,0.060600,0.040900,0.051500,0.029383,0.078491,0.080400,0.005930,0.040900,0.040700,0.071076,0.042249,0.043325,0.047000,0.055971,0.072000,0.079750,0.018630,0.036480,0.015920,0.014350,0.036100,0.103399,0.028150,0.022615
20110324,0.126564,0.056180,0.027151,0.060200,0.040900,0.051500,0.029745,0.077492,0.080250,0.006080,0.040850,0.040500,0.071219,0.042347,0.043400,0.048000,0.055951,0.072600,0.079200,0.018400,0.036685,0.015850,0.014450,0.036300,0.102918,0.028400,0.023150
20110325,0.126392,0.056715,0.027799,0.060000,0.040800,0.052000,0.030075,0.077997,0.079850,0.006063,0.041300,0.040700,0.071494,0.042397,0.043850,0.046250,0.055961,0.072000,0.078967,0.018625,0.036780,0.016275,0.014700,0.036900,0.104033,0.028838,0.023935
20110328,0.126382,0.057088,0.027953,0.060300,0.041000,0.051800,0.030050,0.077998,0.079550,0.006225,0.041300,0.040900,0.071353,0.042686,0.044475,0.046000,0.056313,0.071500,0.079050,0.019250,0.036480,0.016285,0.014800,0.037400,0.104332,0.028860,0.023945
20110329,0.127109,0.056925,0.028436,0.060600,0.041300,0.051700,0.030605,0.077999,0.079300,0.006125,0.041400,0.040850,0.071753,0.042603,0.044100,0.046000,0.056263,0.071400,0.079450,0.018850,0.036890,0.016480,0.014700,0.038300,0.103386,0.029105,0.024425
20110330,0.127156,0.056813,0.028657,0.061100,0.042300,0.051500,0.030425,0.077492,0.079400,0.006275,0.041800,0.041075,0.071724,0.042900,0.044350,0.046000,0.056518,0.071400,0.079650,0.019680,0.036500,0.016665,0.014750,0.038600,0.103763,0.029435,0.024095
20110331,0.126883,0.056600,0.028926,0.061300,0.041900,0.052000,0.030900,0.077000,0.079700,0.006190,0.041600,0.040850,0.071630,0.043068,0.044550,0.046000,0.056515,0.070800,0.079700,0.019280,0.036520,0.016735,0.014600,0.038200,0.103815,0.029740,0.024020
20110401,0.126039,0.057300,0.029556,0.061300,0.041800,0.051800,0.031110,0.074000,0.079700,0.006560,0.041500,0.041150,0.071450,0.043517,0.044900,0.046000,0.056565,0.070800,0.079150,0.019750,0.036460,0.017225,0.014600,0.038600,0.105761,0.030213,0.024565
20110404,0.125754,0.057053,0.029094,0.061100,0.041800,0.052000,0.031010,0.074254,0.079700,0.006531,0.041350,0.040850,0.071101,0.043554,0.044825,0.046000,0.056342,0.070300,0.079050,0.019250,0.036355,0.017275,0.014600,0.038900,0.103953,0.030250,0.023760
20110405,0.126272,0.056913,0.029634,0.060900,0.041800,0.052500,0.031270,0.073752,0.080050,0.006444,0.041300,0.040700,0.070902,0.043450,0.044700,0.046000,0.056314,0.069600,0.079300,0.018930,0.036570,0.017315,0.014600,0.038500,0.103770,0.030795,0.024530
20110406,0.126280,0.057325,0.029873,0.061100,0.041900,0.052800,0.031460,0.072748,0.080700,0.006725,0.041250,0.040700,0.070350,0.043600,0.044950,0.045500,0.056244,0.068400,0.079000,0.019200,0.036730,0.017535,0.014500,0.038500,0.102982,0.030360,0.024855
20110407,0.125897,0.057800,0.030264,0.061200,0.041900,0.052500,0.031433,0.073750,0.080550,0.006790,0.041200,0.040800,0.070201,0.043449,0.045400,0.045250,0.056352,0.067500,0.079150,0.019300,0.036575,0.017525,0.014500,0.038500,0.102704,0.030305,0.025055
20110408,0.126650,0.058500,0.030276,0.061100,0.042200,0.051800,0.032080,0.073504,0.079950,0.006975,0.041550,0.041100,0.070003,0.043842,0.045250,0.045250,0.056479,0.066000,0.079050,0.019530,0.037510,0.018215,0.014550,0.038200,0.102933,0.030605,0.025069
20110411,0.126774,0.058275,0.030472,0.060800,0.041900,0.050500,0.032265,0.073505,0.081200,0.006925,0.041450,0.041200,0.069655,0.043685,0.045550,0.045750,0.056683,0.066000,0.079350,0.019600,0.037680,0.018475,0.014550,0.038300,0.103924,0.030475,0.024935
20110412,0.126035,0.057900,0.029655,0.060600,0.041400,0.050200,0.031690,0.073504,0.081200,0.006850,0.041050,0.040850,0.069257,0.043424,0.045875,0.045500,0.056591,0.066000,0.079050,0.019450,0.036940,0.018060,0.014400,0.038200,0.102933,0.029330,0.023995
20110413,0.125940,0.058225,0.029198,0.060800,0.041400,0.050500,0.031335,0.071243,0.081000,0.006825,0.041050,0.040850,0.068806,0.043401,0.046380,0.045000,0.057271,0.067300,0.079200,0.019300,0.036620,0.017915,0.014350,0.038200,0.103558,0.029305,0.023845
20110414,0.125552,0.057900,0.028817,0.060700,0.042100,0.050500,0.031580,0.070749,0.081000,0.006520,0.040850,0.040850,0.068354,0.043118,0.046525,0.045625,0.057241,0.067600,0.079050,0.018900,0.037170,0.017735,0.014450,0.038200,0.103704,0.029280,0.023900
20110415,0.125211,0.057950,0.028601,0.059700,0.041900,0.051000,0.031295,0.072000,0.082050,0.006550,0.040950,0.040400,0.067454,0.043100,0.046675,0.045750,0.057291,0.066900,0.078000,0.018500,0.037025,0.017555,0.014450,0.038200,0.103373,0.028655,0.023460
20110418,0.125425,0.057150,0.027602,0.059200,0.042000,0.051300,0.030200,0.073501,0.082600,0.006400,0.040800,0.040300,0.067347,0.042416,0.046225,0.045500,0.057286,0.067500,0.078317,0.018380,0.036250,0.016805,0.014300,0.037900,0.103872,0.027945,0.022433
20110419,0.125293,0.057250,0.028324,0.059600,0.041900,0.050200,0.030575,0.073499,0.082500,0.006263,0.040600,0.040250,0.067247,0.042544,0.045850,0.045500,0.057362,0.067900,0.077700,0.018350,0.037230,0.016715,0.014200,0.037700,0.103185,0.028190,0.022445
20110420,0.125672,0.057950,0.028710,0.059800,0.042000,0.050300,0.030855,0.073517,0.082750,0.006300,0.040925,0.040500,0.068048,0.042598,0.046625,0.045500,0.057166,0.068000,0.077350,0.018500,0.037050,0.016835,0.014350,0.037300,0.102933,0.028345,0.023020
20110421,0.125672,0.057285,0.028443,0.059900,0.042100,0.050200,0.030485,0.072501,0.082800,0.006100,0.041250,0.040700,0.068048,0.042700,0.046300,0.045500,0.056636,0.067200,0.077200,0.018830,0.036690,0.016975,0.014600,0.037200,0.101986,0.028100,0.023100
20110422,0.125672,0.057375,0.028455,0.059700,0.042000,0.050200,0.030455,0.072501,0.082800,0.006150,0.041450,0.040700,0.068048,0.042700,0.046300,0.045500,0.056645,0.067200,0.077301,0.018830,0.037100,0.017000,0.014600,0.037200,0.101986,0.028150,0.023020
