Start Date,2003-05-01,,
End Date,,,
,,,
,EEM US Equity,MXEF Index,ACWI US Equity
,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST
2016-02-25,30.36,735.35,52.61
2016-02-26,30.06,740.02,52.48
2016-02-29,30.32,740.33,52.2
2016-03-01,31.4,752.92,53.48
2016-03-02,31.82,769.1,53.82
2016-03-03,32.18,780.19,54.22
2016-03-04,32.82,790.97,54.56
2016-03-07,32.77,795.18,54.6
2016-03-08,32.21,788.09,54.01
2016-03-09,32.41,787.69,54.3
2016-03-10,32.46,790.74,54.27
2016-03-11,33.14,800.91,55.36
2016-03-14,32.94,803.45,55.24
2016-03-15,32.47,790.68,54.88
2016-03-16,33.12,791.18,55.4
2016-03-17,33.85,816.9,55.89
2016-03-18,34.029,826.75,56
2016-03-21,34.1,829.06,56
2016-03-22,34.02,830.51,55.93
2016-03-23,33.44,821.71,55.35
2016-03-24,33.36,813.61,55.23
2016-03-25,33.36,812.32,55.23
2016-03-28,33.47,813.04,55.4
2016-03-29,33.93,814.83,55.98
2016-03-30,34.28,833.98,56.33
2016-03-31,34.25,836.8,56.06
2016-04-01,34.15,826.19,56.02
2016-04-04,33.74,826.78,55.82
2016-04-05,33.08,812.97,55.02
2016-04-06,33.48,809.03,55.68
2016-04-07,32.81,809.29,54.97
2016-04-08,33.38,816.82,55.55
2016-04-11,33.81,824.01,55.53
2016-04-12,34.33,830.88,56.23
2016-04-13,34.94,844.15,56.91
2016-04-14,34.77,845.45,56.99
2016-04-15,34.57,846.7,56.9
2016-04-18,34.73,843.68,57.31
2016-04-19,35.26,852.73,57.85
2016-04-20,35.1,849.45,57.8
2016-04-21,34.75,853.69,57.52
2016-04-22,34.54,845.21,57.51
2016-04-25,34.319,839.2,57.3
2016-04-26,34.69,842.63,57.5
2016-04-27,34.9,843.17,57.59
2016-04-28,34.54,844.06,57.06
2016-04-29,34.39,840.19,56.81
2016-05-02,34.295,835.57,57.16
2016-05-03,33.33,821.09,56.34
2016-05-04,32.79,813.52,55.81
2016-05-05,32.78,809.46,55.82
2016-05-06,32.83,805.34,55.98
2016-05-09,32.41,800.91,55.85
2016-05-10,33.03,806.91,56.65
2016-05-11,32.95,807.97,56.24
2016-05-12,32.86,806.68,56.23
2016-05-13,32.27,796.07,55.6
2016-05-16,32.66,797.43,56.27
2016-05-17,32.51,801.64,55.84
2016-05-18,32.19,794.22,55.77
2016-05-19,31.89,781.84,55.51
2016-05-20,32.21,785.26,55.89
2016-05-23,32.15,788.9,55.76
2016-05-24,32.48,787.99,56.5
2016-05-25,32.87,799.68,56.97
2016-05-26,33.09,802.93,57.08
2016-05-27,33.08,808.29,57.14
2016-05-30,33.08,807.66,57.14
2016-05-31,33.12,807.45,57
2016-06-01,33.1,807.22,57.08
2016-06-02,33.37,809.34,57.18
2016-06-03,33.88,816.18,57.34
2016-06-06,34.24,823.26,57.69
2016-06-07,34.55,835.9,57.92
2016-06-08,34.8,842.38,58.14
2016-06-09,34.4,837.03,57.72
2016-06-10,33.53,823.82,56.71
2016-06-13,33.06,809.46,56.11
2016-06-14,32.95,803.06,55.73
2016-06-15,33.3,808.19,55.9
2016-06-16,33.18,799.78,55.94
2016-06-17,33.27,806.22,56.09
2016-06-20,33.86,821.17,56.88
2016-06-21,34.12,825.35,57.15
2016-06-22,33.94,829.33,56.35
2016-06-23,34.76,835.43,57.39
2016-06-24,32.64,805.87,54.3
2016-06-27,32.23,794.56,53.29
2016-06-28,33.18,805.24,54.45
2016-06-29,34.02,821.82,55.48
2016-06-30,34.36,834.1,56.23
2016-07-01,34.69,839.25,56.35
2016-07-04,34.69,843.42,56.35
2016-07-05,33.95,831.68,55.65
2016-07-06,33.86,819.19,55.74
2016-07-07,33.77,826.99,55.61
2016-07-08,34.5,828.84,56.46
2016-07-11,34.83,846.73,56.95
2016-07-12,35.32,854.08,57.5
2016-07-13,35.26,856.36,57.48
2016-07-14,35.77,865.93,57.83
2016-07-15,35.69,867.84,57.71
2016-07-18,36.005,870.13,57.89
2016-07-19,35.64,868.12,57.62
2016-07-20,35.82,870.76,57.95
2016-07-21,35.705,871.17,57.78
2016-07-22,35.97,869.3,57.96
2016-07-25,35.61,869.1,57.81
2016-07-26,35.89,870.72,57.91
2016-07-27,36.01,874.05,57.99
2016-07-28,36.02,875.52,58.02
2016-07-29,36.205,873.47,58.35
2016-08-01,36.14,882.55,58.16
2016-08-02,35.88,876.77,57.8
2016-08-03,36,868.18,57.86
2016-08-04,36.2,876.04,58.07
2016-08-05,36.62,885.52,58.44
2016-08-08,36.88,895.53,58.53
2016-08-09,37.13,899.79,58.86
2016-08-10,37.14,902.99,58.83
2016-08-11,37.62,907.6,59.22
2016-08-12,37.48,910.08,59.12
2016-08-15,37.87,915.86,59.37
2016-08-16,37.7,915.6,59.12
2016-08-17,37.46,909.67,59.18
2016-08-18,37.81,916.4,59.39
2016-08-19,37.6,910.34,59.17
2016-08-22,37.1,904.22,59.1
2016-08-23,36.95,906.5,59.22
2016-08-24,37.05,896.75,59
2016-08-25,37.08,898.1,58.87
2016-08-26,36.76,901.39,58.63
2016-08-29,37.04,895.97,58.89
2016-08-30,36.94,898.92,58.78
2016-08-31,36.53,893.68,58.55
2016-09-01,36.81,891.08,58.76
2016-09-02,37.41,899.61,59.22
2016-09-05,37.41,909.6,59.22
2016-09-06,38.21,923.45,59.63
2016-09-07,38.09,926.04,59.62
2016-09-08,37.99,927.29,59.46
2016-09-09,36.71,909.32,58.08
2016-09-12,36.96,889.41,58.73
2016-09-13,36.03,886.01,57.69
2016-09-14,36.14,885.14,57.64
2016-09-15,36.76,888.98,58.25
2016-09-16,36.51,885.45,57.83
2016-09-19,36.8,897.68,57.98
2016-09-20,36.82,898.82,58.19
2016-09-21,37.85,905.65,59.11
2016-09-22,38.12,920.92,59.54
2016-09-23,37.63,917.5,59.13
2016-09-26,37.08,905.49,58.6
2016-09-27,37.61,911.13,58.93
2016-09-28,37.95,912.19,59.31
2016-09-29,37.29,913.39,58.69
2016-09-30,37.45,903.46,59.1
2016-10-03,37.71,911.61,58.98
2016-10-04,37.29,915.61,58.74
2016-10-05,37.83,915.26,59.09
2016-10-06,37.86,917.04,59
2016-10-07,37.69,914.81,58.76
2016-10-10,38.1,918.68,59.04
2016-10-11,37.22,905.57,58.22
2016-10-12,37.15,902.74,58.22
2016-10-13,36.82,890.65,57.97
2016-10-14,36.88,897.03,58.01
2016-10-17,36.84,894.71,57.84
2016-10-18,37.49,908.55,58.35
2016-10-19,37.72,913.35,58.55
2016-10-20,37.61,913.38,58.46
2016-10-21,37.6,911.24,58.44
2016-10-24,37.76,918.4,58.62
2016-10-25,37.8,918.25,58.53
2016-10-26,37.4,910.58,58.26
2016-10-27,37.08,905.31,58.14
2016-10-28,36.93,903.5,57.95
2016-10-31,37.14,905.09,57.97
2016-11-01,36.84,902.58,57.61
2016-11-02,36.4,890.21,57.19
2016-11-03,36.3,884.93,57.03
2016-11-04,35.93,880.12,56.74
2016-11-07,37.23,894.77,57.9
2016-11-08,37.47,902.45,58.22
2016-11-09,36.26,880.15,58.4
2016-11-10,35.22,875.63,58.24
2016-11-11,34.55,849.1,57.92
2016-11-14,34.3,838.96,57.76
2016-11-15,34.99,841.49,58.26
2016-11-16,34.7,847.15,58.02
2016-11-17,34.75,847.19,58.3
2016-11-18,34.59,844.53,58.02
2016-11-21,34.93,847.4,58.47
2016-11-22,35.46,857.45,58.71
2016-11-23,35.08,855.92,58.57
2016-11-24,35.08,852.02,58.57
2016-11-25,35.25,855.78,58.79
2016-11-28,35.39,863.17,58.57
2016-11-29,35.44,858.47,58.72
2016-11-30,35.5,862.83,58.57
2016-12-01,35.08,858.41,58.29
2016-12-02,35.12,853.07,58.39
2016-12-05,35.41,853.97,58.79
2016-12-06,35.6,861.49,59.11
2016-12-07,36.2,867.61,59.92
2016-12-08,36.36,879.32,60.03
2016-12-09,36.17,877.85,60.31
2016-12-12,35.93,872.24,60.12
2016-12-13,36.33,877.2,60.6
2016-12-14,35.25,872.76,59.87
2016-12-15,35.31,858.65,59.96
2016-12-16,35.15,856.4,59.84
2016-12-19,34.91,851.13,59.91
2016-12-20,35.03,851.31,60.12
2016-12-21,34.49,851.17,59.42
2016-12-22,34.08,842.51,59.32
2016-12-23,34.28,841.6,59.36
2016-12-26,34.28,842.45,59.36
2016-12-27,34.43,844.66,59.44
2016-12-28,34.69,851.18,59.15
2016-12-29,35.26,858.44,59.26
2016-12-30,35.01,862.27,59.17
2017-01-02,35.01,861.88,59.17
2017-01-03,35.43,868.44,59.63
2017-01-04,35.7,871.45,60.14
2017-01-05,36.09,881.72,60.37
2017-01-06,35.94,881.11,60.38
2017-01-09,35.91,878.44,60.24
2017-01-10,36.12,885.7,60.24
2017-01-11,36.55,886.73,60.57
2017-01-12,36.71,896.64,60.54
2017-01-13,36.68,895.98,60.7
2017-01-16,36.68,889.11,60.7
2017-01-17,36.66,894.87,60.51
2017-01-18,36.46,897.89,60.41
2017-01-19,36.35,894.52,60.24
2017-01-20,36.42,893.28,60.49
2017-01-23,36.96,902.14,60.5
2017-01-24,37.19,908.63,60.83
2017-01-25,37.6,912.16,61.43
2017-01-26,37.44,916.73,61.31
2017-01-27,37.47,915.92,61.19
2017-01-30,37.27,913.09,60.8
2017-01-31,37.34,909.23,60.89
2017-02-01,37.36,913,60.92
2017-02-02,37.52,915.21,61
2017-02-03,37.75,918.87,61.35
2017-02-06,37.66,922.99,61.12
2017-02-07,37.47,919.8,61.07
2017-02-08,37.7,921.68,61.23
2017-02-09,37.87,925.57,61.48
2017-02-10,38.22,930.16,61.73
2017-02-13,38.34,935.45,62.02
2017-02-14,38.38,934.08,62.15
2017-02-15,38.69,941.78,62.45
2017-02-16,38.55,945.62,62.46
2017-02-17,38.39,939.03,62.42
2017-02-20,38.39,943.58,62.42
2017-02-21,38.81,945.64,62.69
2017-02-22,38.93,950.95,62.71
2017-02-23,38.94,952.12,62.74
2017-02-24,38.48,943.52,62.58
2017-02-27,38.36,940.32,62.63
2017-02-28,37.99,936.37,62.42
2017-03-01,38.58,938.47,63.19
2017-03-02,37.9,936.37,62.79
2017-03-03,38.19,931.07,62.94
2017-03-06,38.21,934.42,62.76
2017-03-07,38.25,936.5,62.61
2017-03-08,37.89,934.9,62.4
2017-03-09,37.59,922.94,62.44
2017-03-10,38.01,926.14,62.78
2017-03-13,38.54,938.5,63.02
2017-03-14,38.32,939.97,62.66
2017-03-15,39.32,943.52,63.41
2017-03-16,39.56,963.2,63.54
2017-03-17,39.49,965.57,63.51
2017-03-20,39.985,972.35,63.52
2017-03-21,39.51,973.08,62.91
2017-03-22,39.7,966.97,63.03
2017-03-23,39.71,967.92,63.06
2017-03-24,39.81,969.13,63.08
2017-03-27,39.7,965.71,63.13
2017-03-28,39.81,970.32,63.41
2017-03-29,39.88,971.86,63.44
2017-03-30,39.67,969.47,63.41
2017-03-31,39.39,958.37,63.26
2017-04-03,39.61,965.15,63.25
2017-04-04,39.63,965.17,63.27
2017-04-05,39.51,969.22,63.1
2017-04-06,39.44,963.29,63.16
2017-04-07,39.37,961.61,63.1
2017-04-10,39.21,958,63.08
2017-04-11,39.12,954.44,63.16
2017-04-12,39.31,958.2,63.01
2017-04-13,39.14,962.85,62.59
2017-04-14,39.14,960.43,62.59
2017-04-17,39.55,962.71,63.08
2017-04-18,39.05,957.7,62.77
2017-04-19,38.81,952.92,62.61
2017-04-20,39.29,958.45,63.11
2017-04-21,39.29,961.78,63.02
2017-04-24,39.85,971.36,63.98
2017-04-25,40.2,982.65,64.41
2017-04-26,40.05,982.53,64.28
2017-04-27,40,979.66,64.3
2017-04-28,40.06,977.96,64.28
2017-05-01,40.29,979.76,64.45
2017-05-02,40.58,988.19,64.64
2017-05-03,40.31,985.74,64.45
2017-05-04,39.86,980.07,64.59
2017-05-05,40.19,978.27,65.02
2017-05-08,40.18,985.11,64.89
2017-05-09,40.69,990.6,64.87
2017-05-10,40.96,995.09,65.02
2017-05-11,41.05,1000.35,64.93
2017-05-12,41.22,1002.37,65.01
2017-05-15,41.64,1010.23,65.37
2017-05-16,41.68,1015.05,65.49
2017-05-17,40.97,1008.63,64.5
2017-05-18,40.29,988.38,64.58
2017-05-19,41.15,995.67,65.25
2017-05-22,41.19,1003.66,65.51
2017-05-23,41.23,1004.47,65.54
2017-05-24,41.39,1005.03,65.67
2017-05-25,41.59,1014.55,65.87
2017-05-26,41.74,1017,65.83
2017-05-29,41.74,1015.19,65.83
2017-05-30,41.52,1011.77,65.8
2017-05-31,41.2,1005.33,65.7
2017-06-01,41.55,1008.47,66.24
2017-06-02,41.76,1015.08,66.61
2017-06-05,41.71,1017.6,66.54
2017-06-06,41.73,1015.89,66.37
2017-06-07,41.68,1015.75,66.41
2017-06-08,41.93,1019.07,66.46
2017-06-09,41.61,1018.19,66.23
2017-06-12,41.39,1008.92,66.11
2017-06-13,41.59,1009.78,66.48
2017-06-14,41.58,1013.69,66.39
2017-06-15,41.15,1003.64,66.03
2017-06-16,41.22,1003.12,66.27
2017-06-19,41.63,1012.95,66.66
2017-06-20,40.98,1008.67,65.41
2017-06-21,41.07,1006.47,65.44
2017-06-22,41.28,1008.81,65.43
2017-06-23,41.5,1011.67,65.54
2017-06-26,41.9,1019.11,65.7
2017-06-27,41.41,1016.68,65.42
2017-06-28,41.73,1012.1,65.93
2017-06-29,41.2,1014.02,65.33
2017-06-30,41.39,1010.8,65.49
2017-07-03,41.63,1014.24,65.57
2017-07-04,41.63,1006.73,65.57
2017-07-05,41.55,1009.85,65.58
2017-07-06,41.05,1006.16,65.09
2017-07-07,41.13,1002.48,65.34
2017-07-10,41.52,1009.29,65.5
2017-07-11,41.86,1018.2,65.6
2017-07-12,42.67,1029.9,66.18
2017-07-13,42.88,1040.72,66.33
2017-07-14,43.42,1047.05,66.72
2017-07-17,43.22,1051.55,66.64
2017-07-18,43.35,1053.23,66.76
2017-07-19,43.71,1060.12,67.13
2017-07-20,43.66,1059.4,67.2
2017-07-21,43.63,1060.18,67.11
2017-07-24,43.76,1064.27,67.06
2017-07-25,43.65,1061.69,67.2
2017-07-26,44.01,1062.29,67.4
2017-07-27,43.77,1068.95,67.27
2017-07-28,43.75,1062.97,67.2
2017-07-31,43.8,1066.23,67.28
2017-08-01,43.93,1069,67.5
2017-08-02,43.97,1069.97,67.54
2017-08-03,43.79,1064.07,67.4
2017-08-04,43.95,1067.26,67.53
2017-08-07,44.25,1075.36,67.59
2017-08-08,44.26,1078.53,67.4
2017-08-09,43.86,1068.92,67.32
2017-08-10,42.82,1056.21,66.34
2017-08-11,42.92,1042.8,66.35
2017-08-14,43.36,1053.65,66.94
2017-08-15,43.41,1052.51,66.85
2017-08-16,43.86,1060.27,67.16
2017-08-17,43.3,1063.33,66.28
2017-08-18,43.67,1059.54,66.34
2017-08-21,43.83,1063.66,66.4
2017-08-22,44.32,1072.52,66.94
2017-08-23,44.53,1075.6,66.83
2017-08-24,44.67,1082.45,66.79
2017-08-25,44.93,1085.37,67.05
2017-08-28,44.77,1085.08,66.99
2017-08-29,44.69,1081.23,66.94
2017-08-30,44.76,1088,67.14
2017-08-31,44.83,1087.7,67.55
2017-09-01,45.16,1091.36,67.71
2017-09-04,45.16,1083.34,67.71
2017-09-05,44.57,1084.93,67.19
2017-09-06,44.86,1083.18,67.5
2017-09-07,45.19,1090.1,67.76
2017-09-08,44.89,1091.17,67.69
2017-09-11,45.49,1099.18,68.31
2017-09-12,45.44,1102.26,68.59
2017-09-13,45.2,1099.46,68.41
2017-09-14,45.32,1099.89,68.44
2017-09-15,45.59,1102.16,68.57
2017-09-18,45.75,1112.92,68.7
2017-09-19,45.85,1109.63,68.84
2017-09-20,45.64,1112.07,68.87
2017-09-21,45.64,1108.19,68.68
2017-09-22,45.38,1102.25,68.69
2017-09-25,44.61,1088.26,68.4
2017-09-26,44.49,1080.11,68.26
2017-09-27,44.33,1078.57,68.36
2017-09-28,44.3,1072.38,68.44
2017-09-29,44.81,1081.72,68.82
2017-10-02,44.82,1082.97,68.9
2017-10-03,45.53,1097.03,69.17
2017-10-04,45.52,1101.84,69.22
2017-10-05,45.86,1102.76,69.49
2017-10-06,45.63,1103.12,69.4
2017-10-09,45.6,1100.42,69.27
2017-10-10,46.05,1112.53,69.66
2017-10-11,46.26,1117.33,69.84
2017-10-12,46.24,1121.62,69.83
2017-10-13,46.66,1125.91,70
2017-10-16,46.63,1131.82,70.07
2017-10-17,46.39,1125.66,70
2017-10-18,46.5,1126.9,70.11
2017-10-19,46.09,1116.91,70.05
2017-10-20,46.26,1119.69,70.32
2017-10-23,45.89,1115.9,69.98
2017-10-24,45.89,1113.32,70.02
2017-10-25,45.79,1114.09,69.77
2017-10-26,45.48,1108.17,69.75
2017-10-27,46.14,1110.22,70.19
2017-10-30,45.85,1115.53,70.08
2017-10-31,46.28,1119.08,70.3
2017-11-01,46.52,1128.94,70.42
2017-11-02,46.58,1127.31,70.52
2017-11-03,46.34,1126.18,70.59
2017-11-06,46.86,1131.03,70.79
2017-11-07,46.56,1134.55,70.7
2017-11-08,46.78,1134.68,70.84
2017-11-09,46.49,1133.78,70.5
2017-11-10,46.29,1128.49,70.38
2017-11-13,46.19,1123.26,70.28
2017-11-14,45.88,1118.32,70.14
2017-11-15,45.64,1111.12,69.79
2017-11-16,46.59,1125.36,70.49
2017-11-17,46.82,1136.45,70.38
2017-11-20,47.06,1136.1,70.52
2017-11-21,47.69,1150.98,71.06
2017-11-22,47.81,1156.67,71.15
2017-11-23,47.81,1152.4,71.15
2017-11-24,47.71,1154.26,71.35
2017-11-27,47.01,1144.33,71.09
2017-11-28,47.36,1146.5,71.65
2017-11-29,46.61,1141.38,71.38
2017-11-30,46.1,1120.79,71.72
2017-12-01,45.84,1115.94,71.54
2017-12-04,45.93,1121.95,71.36
2017-12-05,45.9,1117.69,71.15
2017-12-06,45.28,1101.2,71.01
2017-12-07,45.41,1100.54,71.2
2017-12-08,45.94,1110.78,71.61
2017-12-11,46.17,1119.97,71.88
2017-12-12,45.86,1112.37,71.88
2017-12-13,46.41,1118.81,72.05
2017-12-14,46.07,1121.22,71.68
2017-12-15,46.17,1118.5,71.97
2017-12-18,46.69,1130.39,72.63
2017-12-19,45.75,1132.2,71.73
2017-12-20,45.81,1132.85,71.68
2017-12-21,46.11,1134.38,71.92
2017-12-22,46.5,1141.09,72
2017-12-25,46.5,1141.11,72
2017-12-26,46.46,1138.63,71.92
2017-12-27,46.58,1144.39,72
2017-12-28,46.9,1153.58,72.16
2017-12-29,47.12,1158.45,72.09
2018-01-01,47.12,1157.55,72.09
2018-01-02,48.01,1177.98,72.77
2018-01-03,48.47,1184.21,73.14
2018-01-04,48.71,1192.56,73.65
2018-01-05,49.13,1201.01,74.13
2018-01-08,49.13,1206.86,74.2
2018-01-09,49.05,1205.14,74.29
2018-01-10,48.74,1197.53,74.12
2018-01-11,49.04,1197.01,74.63
2018-01-12,49.51,1208.17,75.2
2018-01-15,49.51,1210.64,75.2
2018-01-16,49.32,1217.87,75.07
2018-01-17,49.97,1222.62,75.66
2018-01-18,50.03,1227.52,75.56
2018-01-19,50.44,1232.6,75.92
2018-01-22,50.73,1238.5,76.47
2018-01-23,50.97,1252.39,76.71
2018-01-24,51.4,1258.75,76.78
2018-01-25,51.37,1263.45,76.71
2018-01-26,52.08,1273.07,77.54
2018-01-29,51.29,1267.98,76.87
2018-01-30,50.59,1247.63,76.12
2018-01-31,51.03,1254.59,76.2
2018-02-01,50.34,1248.65,76.15
2018-02-02,49.05,1230.84,74.49
2018-02-05,47.33,1209.34,71.53
2018-02-06,48.87,1176.18,73.05
2018-02-07,47.33,1173.38,72.2
2018-02-08,45.69,1163.09,69.83
2018-02-09,46.42,1142.85,70.64
2018-02-12,47.15,1153.37,71.62
2018-02-13,47.51,1164.49,71.75
2018-02-14,48.7,1185.33,72.97
2018-02-15,49.7,1202.62,73.79
2018-02-16,49.54,1199.73,73.87
2018-02-19,49.54,1201.04,73.87
2018-02-20,48.86,1194.53,73.25
2018-02-21,48.82,1209.67,72.93
2018-02-22,48.85,1200.9,73.08
2018-02-23,49.72,1216.43,73.99
2018-02-26,50.18,1221.08,74.78
2018-02-27,48.72,1212.33,73.64
2018-02-28,48.02,1195.19,72.79
2018-03-01,47.93,1192.25,71.88
2018-03-02,48.13,1182.06,72.21
2018-03-05,48.2,1176.12,72.78
2018-03-06,48.65,1193.93,73.16
2018-03-07,48.7,1189.2,73.11
2018-03-08,48.71,1195.24,73.38
2018-03-09,49.75,1207.23,74.33
2018-03-12,49.87,1222.2,74.36
2018-03-13,49.42,1223.83,73.86
2018-03-14,49.5,1218.7,73.71
2018-03-15,49.32,1216.24,73.68
2018-03-16,49.21,1213.14,73.65
2018-03-19,48.68,1203.59,72.87
2018-03-20,49.22,1209.89,72.97
2018-03-21,49.51,1209.62,73.04
2018-03-22,47.86,1196.73,71.31
2018-03-23,46.89,1172.1,70.09
2018-03-26,48.41,1182.28,71.73
2018-03-27,47.53,1185.18,70.7
2018-03-28,47.29,1162.67,70.75
2018-03-29,48.28,1169.27,71.7
2018-03-30,48.28,1170.88,71.7
2018-04-02,47.41,1169.43,70.26
2018-04-03,47.88,1170.15,71.01
2018-04-04,47.9,1155.64,71.51
2018-04-05,48.02,1166.48,72.02
2018-04-06,47.08,1161.97,70.82
2018-04-09,47.13,1163.07,71.19
2018-04-10,48.05,1175.32,72.3
2018-04-11,48.07,1175.53,71.98
2018-04-12,48.05,1176.88,72.38
2018-04-13,47.57,1170.09,72.22
2018-04-16,47.63,1163.25,72.57
2018-04-17,47.73,1164.36,73.1
2018-04-18,48.14,1176.14,73.34
2018-04-19,47.86,1184.13,73.03
2018-04-20,47.26,1168.24,72.46
2018-04-23,46.88,1158.26,72.36
2018-04-24,46.66,1154.21,71.67
2018-04-25,46.3,1140.27,71.68
2018-04-26,46.97,1144.34,72.26
2018-04-27,47.26,1156.3,72.41
2018-04-30,46.92,1164.43,71.99
2018-05-01,46.69,1162.48,71.91
2018-05-02,46.32,1151.44,71.61
2018-05-03,46.22,1137.85,71.62
2018-05-04,46.43,1136.17,72.22
2018-05-07,46.16,1139.55,72.34
2018-05-08,46.42,1142.66,72.37
2018-05-09,46.51,1143.76,72.79
2018-05-10,47.48,1156.55,73.53
2018-05-11,47.4,1164.49,73.69
2018-05-14,47.46,1168.9,73.8
2018-05-15,46.48,1150.27,73.16
2018-05-16,47.18,1155.1,73.49
2018-05-17,46.46,1144.07,73.4
2018-05-18,46.07,1137.75,73.15
2018-05-21,46.35,1136.49,73.62
2018-05-22,46.51,1142.05,73.54
2018-05-23,46.49,1133.1,73.39
2018-05-24,46.24,1135.06,73.12
2018-05-25,46.43,1136.62,72.91
2018-05-28,46.43,1137,72.91
2018-05-29,45.35,1126.25,71.8
2018-05-30,45.71,1112.75,72.74
2018-05-31,45.69,1120.71,72.33
2018-06-01,46.33,1130.22,73.08
2018-06-04,46.8,1146.74,73.51
2018-06-05,46.44,1144.44,73.43
2018-06-06,47.14,1150.17,74.13
2018-06-07,46.42,1149.68,73.8
2018-06-08,46.33,1135.39,73.95
2018-06-11,46.33,1139.46,74.19
2018-06-12,46.21,1140.64,74.09
2018-06-13,45.9,1135.68,73.94
2018-06-14,45.59,1125.71,73.92
2018-06-15,45.23,1113.76,73.63
2018-06-18,44.68,1105.98,73.31
2018-06-19,43.9,1085.03,72.01
2018-06-20,44.09,1093.26,72.18
2018-06-21,43.47,1080.19,71.64
2018-06-22,43.92,1088,72.02
2018-06-25,43.33,1071.06,71
2018-06-26,43.16,1067.75,71.1
2018-06-27,42.33,1052.12,70.41
2018-06-28,42.69,1046.71,70.78
2018-06-29,43.33,1069.52,71.12
2018-07-02,42.9,1059.32,70.91
2018-07-03,42.93,1057.7,70.85
2018-07-04,42.93,1056.07,70.85
2018-07-05,42.82,1054.35,71.36
2018-07-06,43.41,1059.97,71.88
2018-07-09,44.19,1075.74,72.58
2018-07-10,44.09,1076.19,72.73
2018-07-11,43.23,1064.72,71.87
2018-07-12,43.82,1070.24,72.55
2018-07-13,43.85,1075.64,72.66
2018-07-16,43.61,1070.24,72.56
2018-07-17,43.93,1070.91,72.84
2018-07-18,43.88,1068.75,72.88
2018-07-19,43.34,1060.65,72.54
2018-07-20,43.96,1070.07,72.79
2018-07-23,43.67,1069.52,72.79
2018-07-24,44.31,1080.38,73.16
2018-07-25,45.03,1088.82,73.88
2018-07-26,44.53,1089.17,73.57
2018-07-27,44.69,1092.36,73.35
2018-07-30,44.62,1090.14,73.11
2018-07-31,44.86,1087.46,73.3
2018-08-01,44.46,1086.87,73.14
2018-08-02,43.87,1067.42,73.1
2018-08-03,44.21,1073.33,73.37
2018-08-06,43.87,1071,73.36
2018-08-07,44.32,1079.79,73.7
2018-08-08,44.26,1079.73,73.71
2018-08-09,44.13,1078.67,73.52
2018-08-10,43.19,1062.37,72.65
2018-08-13,42.48,1043.3,72.22
2018-08-14,42.74,1042.56,72.55
2018-08-15,41.51,1023.43,71.69
2018-08-16,41.77,1021.57,72.23
2018-08-17,42.21,1022.94,72.56
2018-08-20,42.4,1033.65,72.83
2018-08-21,42.94,1044.31,73.17
2018-08-22,43.28,1050.61,73.28
2018-08-23,42.58,1048.2,72.93
2018-08-24,43.37,1050.19,73.49
2018-08-27,43.99,1069.14,74.2
2018-08-28,43.83,1070.62,74.24
2018-08-29,44.1,1070.53,74.68
2018-08-30,42.95,1057.84,74.04
2018-08-31,43.17,1055.96,73.81
2018-09-03,43.17,1047.13,73.81
2018-09-04,42.33,1040.17,73.4
2018-09-05,41.72,1021.72,73
2018-09-06,41.76,1018.29,72.74
2018-09-07,41.55,1022.98,72.44
2018-09-10,41.14,1011.25,72.56
2018-09-11,41.23,1003.33,72.78
2018-09-12,41.44,1004.56,72.92
2018-09-13,42,1017.64,73.42
2018-09-14,41.96,1028.53,73.48
2018-09-17,41.58,1016.43,73.24
2018-09-18,41.98,1019.74,73.76
2018-09-19,42.56,1031.07,73.95
2018-09-20,43.03,1036.93,74.65
2018-09-21,43.23,1051.44,74.69
2018-09-24,42.74,1042.35,74.34
2018-09-25,42.91,1041.78,74.49
2018-09-26,43,1046.02,74.44
2018-09-27,43.21,1051.3,74.44
2018-09-28,42.92,1047.91,74.26
2018-10-01,42.93,1046.4,74.47
2018-10-02,42.39,1033.3,74.22
2018-10-03,42.04,1035.03,74.17
2018-10-04,40.99,1010.38,73.38
2018-10-05,40.84,1000.76,72.95
2018-10-08,40.9,995.5,72.83
2018-10-09,40.75,993.99,72.69
2018-10-10,39.54,985.67,70.58
2018-10-11,39.14,954.66,69.39
2018-10-12,40.29,980.09,70.23
2018-10-15,39.86,971.67,69.85
2018-10-16,40.86,984.66,71.26
2018-10-17,40.36,983.71,71.07
2018-10-18,39.3,970.9,69.93
2018-10-19,39.67,971.47,70.07
2018-10-22,40.1,982.86,69.89
2018-10-23,39.66,960.54,69.35
2018-10-24,38.38,953.05,67.43
2018-10-25,39.12,948.96,68.39
2018-10-26,38.67,939.55,67.47
2018-10-29,38,934.8,67.03
2018-10-30,38.74,936.3,67.99
2018-10-31,39.16,955.92,68.74
2018-11-01,40.56,971.44,69.7
2018-11-02,40.82,996.72,69.57
2018-11-05,40.93,992.38,69.78
2018-11-06,40.86,992.27,70.08
2018-11-07,41.63,997.92,71.36
2018-11-08,40.55,993.53,70.78
2018-11-09,39.8,976.17,70.18
2018-11-12,39.24,966.41,68.89
2018-11-13,39.69,966.02,68.99
2018-11-14,39.93,968.14,68.74
2018-11-15,40.82,980.85,69.4
2018-11-16,40.9,986.3,69.58
2018-11-19,40.35,988.31,68.53
2018-11-20,39.48,972.58,67.28
2018-11-21,40.21,975.04,67.9
